Order ID,Material Cost,Labor Cost,Total Price Charged
O002779,369.3,147.61,716.48
O002780,151.8,251.16,466.48
O002781,206.33,30.18,382.54
O002782,145.82,59.59,378.89
O002783,135.04,232.34,390.86
O002784,152.01,37.5,300.65999999999997
O002785,251.86,104.89,388.09
O002786,273.54,226.24,690.33
O002787,286.31,163.75,529.46
O002788,479.6,194.63,834.03
O002789,343.67,121.99,652.07
O002790,447.77,58.82,547.88
O002791,345.07,343.37,776.8100000000001
O002792,304.19,53.28,440.09000000000003
O002793,78.58,89.21,358.22
O002794,427.37,48.34,556.19
O002795,153.76,271.29,466.42
O002796,320.16,362.12,716.7099999999999
O002797,71.66,269.77,534.4699999999999
O002798,395.52,278.67,796.01
O002799,355.72,235.32,656.14
O002800,403.77,264.08,829.2499999999999
O002801,425.33,78.7,653.39
O002802,187.59,50.27,346.54
O002803,373.94,260.53,687.36
O002804,280.37,118.28,514.79
O002805,472.8,280.33,919.09
O002806,479.21,46.31,699.79
O002807,53.3,372.04,445.45000000000005
O002808,382.89,224.25,763.13
O002809,355.71,223.43,731.75
O002810,412.72,234.54,696.1899999999999
O002811,353.92,265.25,780.2900000000001
O002812,249.76,180.45,600.1899999999999
O002813,297.28,391.71,745.2
O002814,447.79,50.99,613.63
O002815,188.47,74.93,432.51
O002816,190.34,128.2,362.05999999999995
O002817,397.23,333.92,888.82
O002818,313.36,135.66,509.12
O002819,244.49,395.98,744.52
O002820,325.72,341.59,713.3199999999999
O002821,66.75,60.8,225.99
O002822,269.05,127.01,445.76
O002823,77.17,393.87,583.75
O002824,319.88,226.05,568.08
O002825,285.83,309.56,730.48
O002826,457.57,154.13,743.69
O002827,273.33,262.52,712.8299999999999
O002828,316.7,288.36,652.8
O002829,307.42,157.96,606.34
O002830,362.78,180.88,684.26
O002831,383.84,74.69,584.63
O002832,414.66,163.43,697.5400000000001
O002833,145.86,293.6,591.1
O002834,305.24,179.29,575.5999999999999
O002835,412.49,257.07,766.5999999999999
O002836,86.12,170.0,290.89
O002837,490.1,205.12,861.21
O002838,64.9,120.8,357.86
O002839,343.78,143.65,639.41
O002840,394.52,150.97,572.3
O002841,477.83,398.59,983.3299999999999
O002842,441.26,125.03,667.51
O002843,380.93,167.29,670.6500000000001
O002844,321.28,141.95,614.4499999999999
O002845,83.05,187.11,467.53000000000003
O002846,456.1,316.15,911.5699999999999
O002847,308.01,317.27,786.89
O002848,430.62,106.1,671.1
O002849,127.22,160.12,348.1
O002850,352.99,380.47,760.5500000000001
O002851,434.3,150.08,632.58
O002852,285.92,185.62,611.11
O002853,409.59,179.27,697.19
O002854,489.0,250.38,839.06
O002855,405.31,42.79,485.85
O002856,356.64,87.22,631.04
O002857,208.16,252.84,566.11
O002858,253.32,209.41,579.27
O002859,462.76,55.93,570.65
O002860,441.95,109.22,692.9
O002861,92.11,129.27,301.56
O002862,304.62,31.32,405.65999999999997
O002863,477.59,141.55,720.53
O002864,108.17,359.66,533.1600000000001
O002865,411.13,247.34,699.83
O002866,300.9,235.42,582.0799999999999
O002867,425.17,269.26,850.19
O002868,132.29,364.84,558.51
O002869,181.08,41.68,243.27
O002870,461.45,247.36,828.7099999999999
O002871,132.72,370.27,647.12
O002872,220.09,228.59,546.15
O002873,144.7,300.03,574.13
O002874,164.55,393.84,676.37
O002875,213.29,233.98,476.71
O002876,222.63,288.4,683.49
O002877,494.27,122.06,686.5699999999999
O002878,331.59,333.48,827.6199999999999
O002879,468.13,207.63,709.3
O002880,151.06,385.26,630.43
O002881,204.39,219.17,568.15
O002882,142.28,312.62,630.76
O002883,373.37,294.08,689.1800000000001
O002884,367.52,74.54,502.02
O002885,343.69,108.69,517.08
O002886,168.66,109.61,440.36
O002887,388.39,351.24,863.98
O002888,181.46,169.07,412.78
O002889,94.67,267.64,537.66
O002890,454.28,97.42,604.5799999999999
O002891,474.59,396.18,932.16
O002892,215.82,41.39,423.17999999999995
O002893,128.32,150.75,316.43
O002894,361.55,167.95,720.48
O002895,50.61,69.15,196.05
O002896,114.02,107.74,243.66
O002897,100.02,378.16,611.85
O002898,206.39,194.55,514.18
O002899,262.45,233.58,578.37
O002900,318.4,166.01,645.04
O002901,465.1,380.47,923.9000000000001
O002902,334.52,162.64,634.8599999999999
O002903,447.02,71.59,610.98
O002904,212.13,207.69,557.1
O002905,242.75,177.2,523.45
O002906,222.13,164.0,520.34
O002907,343.84,100.58,516.9399999999999
O002908,466.55,336.53,992.1999999999999
O002909,62.22,301.86,461.15000000000003
O002910,298.01,68.56,509.46
O002911,408.55,159.46,647.53
O002912,391.73,311.65,795.43
O002913,58.14,355.13,496.86
O002914,232.35,94.48,493.49
O002915,354.77,368.66,860.6400000000001
O002916,290.3,332.87,738.07
O002917,394.72,104.29,612.9100000000001
O002918,407.78,256.43,794.3900000000001
O002919,491.49,114.51,681.31
O002920,459.86,172.43,792.78
O002921,249.57,334.86,758.48
O002922,286.23,54.44,422.46000000000004
O002923,264.89,298.5,621.3299999999999
O002924,91.36,370.67,492.37
O002925,387.36,111.64,660.12
O002926,60.4,394.34,619.54
O002927,452.05,42.06,637.85
O002928,236.03,123.31,448.04
O002929,359.09,361.67,759.02
O002930,435.9,229.94,777.8299999999999
O002931,89.91,89.15,249.03
O002932,494.01,232.55,813.2199999999999
O002933,220.73,228.49,554.1800000000001
O002934,199.86,202.19,552.02
O002935,418.42,395.1,934.18
O002936,295.81,39.95,375.11
O002937,469.53,55.63,618.9599999999999
O002938,470.2,49.0,636.08
O002939,308.44,68.13,518.66
O002940,169.03,212.88,553.77
O002941,212.84,190.42,558.5
O002942,153.65,122.15,360.53000000000003
O002943,187.65,320.82,654.07
O002944,428.55,112.41,663.58
O002945,429.91,148.6,646.62
O002946,374.22,200.59,614.2800000000001
O002947,100.08,36.46,261.26
O002948,473.91,320.71,891.08
O002949,222.95,282.86,620.71
O002950,111.86,111.13,302.18
O002951,216.78,247.81,663.24
O002952,103.84,108.77,406.65
O002953,234.23,188.47,591.8399999999999
O002954,337.98,218.01,717.44
O002955,484.22,157.49,725.74
O002956,391.05,171.89,686.11
O002957,425.71,85.92,557.09
O002958,208.14,167.11,547.59
O002959,185.12,49.76,418.96000000000004
O002960,433.08,346.8,860.2
O002961,142.5,200.81,518.81
O002962,243.61,171.8,559.0
O002963,244.89,305.55,571.45
O002964,465.97,294.39,929.28
O002965,245.05,104.87,519.8
O002966,242.79,129.59,416.84
O002967,349.24,313.36,696.1800000000001
O002968,472.32,356.7,928.51
O002969,263.68,259.82,665.22
O002970,459.92,325.72,829.94
O002971,154.5,105.81,361.93
O002972,407.89,322.99,871.36
O002973,101.37,241.77,473.48
O002974,164.22,44.47,236.93
O002975,253.04,87.74,372.53999999999996
O002976,259.76,304.4,643.52
O002977,184.07,332.51,554.9999999999999
O002978,312.71,56.87,531.43
O002979,191.09,93.49,417.49
O002980,254.01,33.27,319.25
O002981,448.06,135.25,632.8699999999999
O002982,252.27,107.04,520.73
O002983,229.27,150.34,485.97
O002984,447.11,252.27,881.44
O002985,287.93,146.89,574.6800000000001
O002986,179.68,70.83,270.78999999999996
O002987,477.1,176.29,725.64
O002988,162.34,268.77,547.9200000000001
O002989,313.89,150.21,642.1800000000001
O002990,132.04,225.15,479.36
O002991,143.21,135.85,399.53
O002992,469.18,84.09,736.4399999999999
O002993,221.13,250.1,516.54
O002994,270.63,197.36,531.11
O002995,129.16,166.48,356.68
O002996,68.11,227.48,419.76
O002997,431.98,352.14,943.77
O002998,480.95,184.78,864.9
O002999,335.05,313.14,808.47
O003000,198.29,143.34,384.14
O003001,258.31,393.14,675.1400000000001
O003002,399.98,184.65,634.9
O003003,414.01,364.29,938.26
O003004,436.52,353.57,869.5999999999999
O003005,152.1,287.79,525.5799999999999
O003006,411.74,77.32,586.71
O003007,495.06,332.52,855.2199999999999
O003008,330.43,127.51,534.99
O003009,125.92,304.85,613.08
O003010,182.76,349.3,588.6099999999999
O003011,412.62,346.24,948.53
O003012,137.61,298.79,585.0600000000001
O003013,381.45,288.08,763.79
O003014,404.9,392.25,874.91
O003015,336.44,327.01,718.57
O003016,293.13,142.34,548.53
O003017,483.15,388.18,1003.8899999999999
O003018,263.6,339.92,623.5799999999999
O003019,201.34,260.47,604.01
O003020,358.43,314.9,815.02
O003021,51.68,157.09,320.39
O003022,445.66,124.58,648.4300000000001
O003023,129.91,384.33,567.52
O003024,281.86,41.0,394.19
O003025,151.53,87.74,334.51
O003026,177.48,388.28,660.0699999999999
O003027,466.2,362.45,883.72
O003028,389.23,63.24,581.08
O003029,396.43,176.06,765.91
O003030,167.25,115.7,453.91999999999996
O003031,347.09,390.83,931.6099999999999
O003032,151.46,72.42,270.07
O003033,313.01,54.0,554.68
O003034,354.21,163.1,695.9
O003035,443.12,398.57,901.84
O003036,333.76,230.75,727.2
O003037,274.83,134.19,449.65
O003038,104.08,49.56,343.24
O003039,100.9,379.39,576.23
O003040,155.88,124.17,344.81
O003041,378.71,46.15,514.52
O003042,141.11,184.02,346.53
O003043,221.06,181.39,494.53
O003044,455.98,251.22,747.1
O003045,293.63,154.28,476.53
O003046,250.77,76.41,420.7
O003047,443.43,67.54,640.75
O003048,440.57,268.32,744.0
O003049,257.54,242.28,674.3000000000001
O003050,436.64,113.35,709.9300000000001
O003051,336.41,149.75,579.84
O003052,385.13,102.05,582.42
O003053,366.61,237.76,720.99
O003054,91.25,36.61,314.44
O003055,244.81,353.09,682.3399999999999
O003056,287.47,184.61,638.22
O003057,71.22,125.14,300.98
O003058,104.58,35.81,175.16
O003059,156.9,385.72,649.83
O003060,332.38,306.38,711.34
O003061,436.89,187.56,645.1600000000001
O003062,330.82,80.31,445.15
O003063,225.74,299.32,624.1999999999999
O003064,331.0,261.95,749.98
O003065,90.71,99.71,276.88
O003066,333.13,396.03,914.29
O003067,179.01,322.49,648.3
O003068,199.18,316.13,617.65
O003069,472.4,78.72,597.4300000000001
O003070,409.44,150.24,621.7800000000001
O003071,50.02,293.8,401.67
O003072,376.96,244.63,669.91
O003073,347.22,390.94,935.0300000000001
O003074,78.95,172.08,395.73
O003075,179.3,142.06,403.0
O003076,478.21,281.02,881.57
O003077,418.49,161.47,664.9300000000001
O003078,491.49,77.16,696.49
O003079,493.21,93.43,658.3299999999999
O003080,188.65,235.97,583.51
O003081,321.22,214.63,723.53
O003082,102.08,65.54,305.01
O003083,52.39,41.1,225.32000000000002
O003084,116.83,59.24,204.47
O003085,466.45,208.64,740.3999999999999
O003086,474.75,287.95,895.84
O003087,316.58,368.69,778.6899999999999
O003088,455.75,305.24,876.06
O003089,255.7,103.04,401.67
O003090,191.03,338.52,630.9399999999999
O003091,356.0,244.14,632.1899999999999
O003092,279.95,267.0,668.5600000000001
O003093,357.67,195.92,721.9100000000001
O003094,197.38,225.74,591.19
O003095,358.51,74.83,570.9
O003096,102.24,155.46,403.03999999999996
O003097,375.75,201.31,775.56
O003098,480.55,184.51,806.4399999999999
O003099,361.94,291.38,783.1299999999999
O003100,240.46,180.45,483.9
O003101,250.29,33.43,439.25
O003102,375.78,226.16,794.65
O003103,73.75,180.15,360.52
O003104,315.1,305.56,700.4000000000001
O003105,492.78,228.5,786.36
O003106,255.38,231.67,684.9599999999999
O003107,358.63,176.37,572.56
O003108,288.89,167.32,529.16
O003109,451.71,299.91,807.44
O003110,269.0,133.17,496.37999999999994
O003111,436.1,396.4,990.55
O003112,353.01,90.1,533.99
O003113,247.1,123.19,466.53999999999996
O003114,184.59,264.56,495.01
O003115,243.17,101.75,405.73999999999995
O003116,66.7,151.62,260.85
O003117,438.58,340.24,975.06
O003118,263.74,70.61,464.69000000000005
O003119,414.62,275.22,750.99
O003120,415.07,395.09,854.8
O003121,252.73,393.51,759.52
O003122,168.69,380.82,743.0699999999999
O003123,100.75,289.81,416.12
O003124,304.26,245.28,668.9
O003125,69.65,269.54,485.1
O003126,367.67,144.34,552.3
O003127,368.61,138.91,625.22
O003128,176.99,165.9,412.66999999999996
O003129,246.4,182.73,553.11
O003130,306.79,238.07,684.37
O003131,202.19,273.53,559.66
O003132,87.21,129.57,397.49
O003133,97.3,77.99,218.32999999999998
O003134,88.15,209.16,396.8
O003135,177.24,269.57,556.9
O003136,135.54,375.33,536.71
O003137,363.04,72.25,486.97
O003138,371.41,276.0,728.8600000000001
O003139,292.57,287.52,618.41
O003140,362.0,233.36,703.3100000000001
O003141,402.29,166.67,625.86
O003142,196.98,91.53,439.22
O003143,231.54,357.14,653.41
O003144,207.21,364.18,618.85
O003145,235.43,84.52,407.64
O003146,308.09,36.78,399.46000000000004
O003147,294.09,201.78,680.19
O003148,412.51,277.01,735.4
O003149,463.79,240.01,868.3699999999999
O003150,259.38,195.81,601.09
O003151,246.48,102.05,428.85999999999996
O003152,367.79,363.78,811.8299999999999
O003153,95.76,212.23,385.09000000000003
O003154,425.86,35.51,643.69
O003155,445.04,396.56,1005.2
O003156,394.62,123.25,656.96
O003157,393.26,221.88,776.42
O003158,400.41,242.87,775.1899999999999
O003159,402.33,311.22,865.3
O003160,309.74,332.45,766.98
O003161,114.05,78.81,276.92
O003162,98.62,372.52,505.31
O003163,460.69,60.03,589.6600000000001
O003164,56.25,43.6,290.62
O003165,169.49,120.39,391.57
O003166,486.99,372.81,960.0799999999999
O003167,378.03,108.98,534.0
O003168,77.41,56.35,201.79
O003169,294.62,221.39,693.96
O003170,494.89,276.77,930.03
O003171,64.48,93.75,268.78000000000003
O003172,427.32,136.95,656.63
O003173,183.35,85.56,434.47999999999996
O003174,233.81,169.66,527.95
O003175,181.69,192.28,475.23
O003176,347.72,113.37,622.5
O003177,470.46,317.07,928.86
O003178,445.76,51.87,598.11
O003179,248.06,110.69,499.87
O003180,159.02,178.16,399.71000000000004
O003181,274.62,88.08,414.53
O003182,69.64,365.06,564.51
O003183,279.59,211.89,539.53
O003184,499.0,229.16,869.78
O003185,165.77,111.7,325.86
O003186,350.1,270.21,698.27
O003187,365.31,219.47,710.8
O003188,158.66,291.02,576.3499999999999
O003189,256.84,144.84,465.03
O003190,405.28,190.77,762.56
O003191,170.46,225.43,520.71
O003192,452.47,73.61,577.09
O003193,419.74,253.47,767.1400000000001
O003194,94.59,267.87,453.75000000000006
O003195,172.11,383.3,676.4900000000001
O003196,132.74,44.28,229.04000000000002
O003197,232.75,67.76,466.53999999999996
O003198,128.28,369.67,592.6700000000001
O003199,296.66,61.37,495.51
O003200,451.55,349.52,823.3199999999999
O003201,121.5,278.56,575.48
O003202,453.89,173.75,654.25
O003203,482.15,352.33,974.3
O003204,334.59,351.64,868.99
O003205,359.28,252.58,658.57
O003206,279.45,368.75,733.1400000000001
O003207,159.97,297.11,541.44
O003208,361.38,355.15,883.99
O003209,312.59,275.93,761.78
O003210,118.9,395.16,701.7700000000001
O003211,324.54,364.41,850.8900000000001
O003212,425.39,42.79,668.15
O003213,144.1,130.34,470.3
O003214,420.48,265.6,720.1700000000001
O003215,378.64,376.47,909.6700000000001
O003216,309.73,236.05,736.66
O003217,282.95,243.87,655.8399999999999
O003218,176.82,220.91,581.6
O003219,56.68,148.37,285.33000000000004
O003220,52.14,42.44,142.5
O003221,313.81,119.32,489.87
O003222,88.96,70.26,235.36
O003223,106.33,267.51,413.28
O003224,429.71,50.08,659.4499999999999
O003225,152.1,308.61,623.4100000000001
O003226,300.41,81.04,430.1
O003227,117.34,205.37,408.96000000000004
O003228,484.76,124.87,703.26
O003229,55.63,124.16,225.45999999999998
O003230,51.17,58.5,200.68
O003231,132.76,303.46,544.41
O003232,377.72,317.84,880.16
O003233,322.01,302.82,737.7199999999999
O003234,268.07,368.62,725.07
O003235,342.83,238.97,707.4399999999999
O003236,438.12,230.07,867.22
O003237,268.14,79.66,490.28999999999996
O003238,176.64,365.0,577.0799999999999
O003239,198.55,370.37,676.21
O003240,341.94,186.48,640.38
O003241,218.9,130.81,392.40000000000003
O003242,351.18,104.28,560.88
O003243,272.1,95.5,527.29
O003244,322.75,332.2,774.01
O003245,275.67,170.99,615.09
O003246,307.71,361.49,713.0300000000001
O003247,388.67,177.33,736.03
O003248,431.54,208.2,836.07
O003249,279.59,268.18,571.66
O003250,241.49,171.84,565.4100000000001
O003251,247.59,390.22,824.35
O003252,492.53,274.09,922.4399999999998
O003253,379.99,129.95,705.42
O003254,118.06,267.77,532.48
O003255,235.88,83.56,427.53
O003256,311.92,312.17,690.52
O003257,172.99,241.53,453.45
O003258,451.08,337.61,963.7800000000001
O003259,116.06,341.07,540.35
O003260,214.73,333.54,634.73
O003261,202.89,231.73,468.98
O003262,192.6,213.02,571.33
O003263,216.51,267.26,626.8299999999999
O003264,395.01,311.87,759.59
O003265,91.85,153.06,278.0
O003266,256.74,393.2,826.4200000000001
O003267,265.57,247.6,652.5899999999999
O003268,304.46,213.02,638.87
O003269,449.61,274.63,869.6
O003270,436.61,138.87,745.99
O003271,199.41,209.73,591.12
O003272,55.98,142.46,337.84000000000003
O003273,493.75,54.41,667.5699999999999
O003274,266.91,226.43,661.9000000000001
O003275,251.58,209.01,501.75
O003276,369.4,301.58,697.94
O003277,326.14,84.51,561.2
O003278,412.57,265.67,764.58
O003279,432.64,192.24,666.65
O003280,273.67,141.8,589.11
O003281,149.35,317.74,567.27
O003282,263.78,286.91,624.0600000000001
O003283,345.9,388.37,820.53
O003284,285.22,185.81,633.46
O003285,343.64,253.72,732.61
O003286,268.14,32.63,448.89
O003287,153.96,301.34,581.39
O003288,310.79,231.29,636.48
O003289,456.97,134.28,723.94
O003290,307.79,226.47,699.84
O003291,440.2,341.64,845.9499999999999
O003292,456.31,109.04,705.75
O003293,71.21,239.12,406.86
O003294,137.89,46.09,229.64999999999998
O003295,315.15,155.39,624.04
O003296,424.84,347.37,964.4200000000001
O003297,235.03,226.45,520.04
O003298,496.87,199.66,767.24
O003299,174.2,358.12,639.7099999999999
O003300,126.5,351.06,642.56
O003301,417.16,141.49,724.0400000000001
O003302,358.19,55.92,447.40000000000003
O003303,135.8,83.48,398.70000000000005
O003304,334.94,258.03,710.12
O003305,95.36,227.47,510.65
O003306,498.52,251.55,864.3699999999999
O003307,393.84,192.5,722.1499999999999
O003308,434.91,46.46,610.61
O003309,53.74,121.48,304.39
O003310,78.99,128.53,243.60999999999999
O003311,360.41,69.83,473.11
O003312,416.44,230.74,764.1400000000001
O003313,445.91,311.23,871.1400000000001
O003314,100.94,257.91,392.15000000000003
O003315,387.12,142.35,666.1800000000001
O003316,441.98,226.74,860.9300000000001
O003317,278.54,88.97,419.13
O003318,353.36,169.2,628.3699999999999
O003319,426.36,208.58,756.9000000000001
O003320,82.24,161.95,422.19
O003321,318.99,217.77,618.3299999999999
O003322,348.03,265.77,663.89
O003323,303.22,117.1,599.1600000000001
O003324,297.54,315.42,637.1500000000001
O003325,138.62,391.76,592.6
O003326,205.32,358.0,686.27
O003327,121.06,182.09,485.28999999999996
O003328,234.11,301.72,592.0300000000001
O003329,329.05,57.17,566.84
O003330,430.8,272.87,838.1800000000001
O003331,352.07,375.87,804.1800000000001
O003332,407.65,239.67,830.9399999999999
O003333,232.9,92.06,496.37
O003334,177.28,313.51,513.52
O003335,96.96,228.69,420.10999999999996
O003336,366.53,175.74,734.62
O003337,71.39,216.83,317.86
O003338,67.1,54.23,317.07
O003339,124.43,318.55,552.19
O003340,165.27,238.17,586.64
O003341,128.01,43.0,265.40999999999997
O003342,469.91,131.52,655.0500000000001
O003343,156.08,324.19,592.1
O003344,166.0,140.42,413.93999999999994
O003345,184.55,167.05,531.1
O003346,384.32,336.91,785.71
O003347,122.52,299.04,465.48
O003348,454.68,244.69,855.03
O003349,95.69,151.78,420.82
O003350,308.6,293.71,647.0799999999999
O003351,452.04,71.76,706.6500000000001
O003352,202.73,251.89,652.41
O003353,169.86,398.94,759.13
O003354,444.34,319.71,894.4
O003355,418.97,77.74,605.35
O003356,424.28,231.0,761.92
O003357,482.11,362.83,1000.01
O003358,444.69,130.78,669.73
O003359,197.93,182.32,402.84
O003360,164.33,225.57,486.53999999999996
O003361,439.01,385.1,996.35
O003362,130.69,316.26,551.5699999999999
O003363,243.75,381.43,752.9200000000001
O003364,259.9,398.48,719.53
O003365,249.3,86.2,488.03999999999996
O003366,186.32,241.85,458.30999999999995
O003367,225.5,389.25,750.36
O003368,167.04,171.62,438.22999999999996
O003369,454.25,330.91,820.0500000000001
O003370,451.36,294.84,829.8900000000001
O003371,409.01,297.42,814.98
O003372,365.2,123.94,671.76
O003373,257.51,115.37,399.79
O003374,378.36,54.52,516.84
O003375,408.42,138.3,624.74
O003376,190.4,336.96,679.94
O003377,164.89,111.53,446.28999999999996
O003378,430.29,284.64,769.0300000000001
O003379,426.38,357.0,841.86
O003380,418.79,249.12,847.3700000000001
O003381,498.79,74.85,595.24
