Order ID,Ship Date,Delivery Status,Carrier
O003406,2023-03-23,Delivered,DHL
O003407,2023-03-30,Delivered,UPS
O003408,2023-09-28,Shipped,FedEx
O003409,2023-08-01,In Transit,FedEx
O003410,2023-09-13,Shipped,USPS
O003411,2023-12-17,In Transit,UPS
O003412,2023-08-02,Shipped,FedEx
O003413,2023-05-07,Shipped,FedEx
O003414,2023-04-09,Shipped,DHL
O003415,2023-04-17,Delayed,FedEx
O003416,2023-06-07,Delivered,DHL
O003417,2023-07-09,Shipped,USPS
O003418,2023-03-12,In Transit,DHL
O003419,2023-01-24,Delayed,DHL
O003420,2023-01-15,Delayed,UPS
O003421,2023-10-27,Delivered,FedEx
O003422,2023-05-14,Delivered,USPS
O003423,2023-12-09,Delayed,USPS
O003424,2023-11-29,In Transit,UPS
O003425,2023-01-15,Delivered,USPS
O003426,2023-07-08,Delivered,FedEx
O003427,2023-09-11,In Transit,USPS
O003428,2023-04-21,Shipped,DHL
O003429,2023-12-05,Delivered,UPS
O003430,2023-10-14,Shipped,USPS
O003431,2023-10-20,In Transit,UPS
O003432,2023-01-31,Delivered,DHL
O003433,2023-04-16,Delayed,UPS
O003434,2023-08-18,Delayed,UPS
O003435,2023-06-06,In Transit,FedEx
O003436,2023-06-19,In Transit,USPS
O003437,2023-12-16,Delivered,FedEx
O003438,2023-05-11,In Transit,USPS
O003439,2023-06-26,Shipped,UPS
O003440,2023-10-15,Delayed,FedEx
O003441,2023-02-04,In Transit,DHL
O003442,2023-07-08,Shipped,UPS
O003443,2023-11-06,Delivered,FedEx
O003444,2023-05-20,Delayed,UPS
O003445,2023-04-30,In Transit,USPS
O003446,2023-08-28,Delayed,UPS
O003447,2023-10-04,Delivered,DHL
O003448,2023-11-03,Delayed,FedEx
O003449,2023-04-18,Shipped,DHL
O003450,2023-03-16,In Transit,USPS
O003451,2023-04-24,In Transit,FedEx
O003452,2023-08-20,In Transit,FedEx
O003453,2023-10-16,Shipped,FedEx
O003454,2023-02-22,Delayed,DHL
O003455,2023-03-27,In Transit,FedEx
O003456,2023-01-28,Delayed,DHL
O003457,2023-03-20,In Transit,UPS
O003458,2023-12-18,Delayed,USPS
O003459,2023-11-03,Shipped,FedEx
O003460,2023-01-21,In Transit,DHL
O003461,2023-03-31,Shipped,USPS
O003462,2023-02-25,Delayed,FedEx
O003463,2023-06-12,Shipped,UPS
O003464,2023-09-17,Delayed,FedEx
O003465,2023-02-24,Delivered,DHL
O003466,2023-09-03,Delivered,DHL
O003467,2023-07-15,In Transit,USPS
O003468,2023-05-24,Shipped,DHL
O003469,2023-08-27,Shipped,UPS
O003470,2023-04-02,Shipped,FedEx
O003471,2023-11-17,Delivered,DHL
O003472,2023-02-19,Delayed,FedEx
O003473,2023-04-29,Shipped,FedEx
O003474,2023-09-18,In Transit,UPS
O003475,2023-04-25,Delayed,UPS
O003476,2023-12-13,In Transit,UPS
O003477,2023-03-30,Delivered,UPS
O003478,2023-06-27,In Transit,UPS
O003479,2023-09-18,Delivered,USPS
O003480,2023-11-06,Delivered,UPS
O003481,2023-02-03,Shipped,USPS
O003482,2023-05-23,In Transit,DHL
O003483,2023-08-13,Delivered,USPS
O003484,2023-10-23,Delayed,FedEx
O003485,2023-08-04,Delivered,UPS
O003486,2023-04-08,Delivered,UPS
O003487,2023-03-23,Shipped,DHL
O003488,2023-10-15,Shipped,USPS
O003489,2023-11-18,In Transit,USPS
O003490,2023-05-21,Delayed,UPS
O003491,2023-03-27,Shipped,UPS
O003492,2023-05-17,Delayed,DHL
O003493,2023-06-26,Delivered,USPS
O003494,2023-12-16,Shipped,FedEx
O003495,2024-01-02,In Transit,FedEx
O003496,2023-07-20,Shipped,UPS
O003497,2023-02-02,Shipped,USPS
O003498,2023-08-02,Shipped,UPS
O003499,2023-11-02,Shipped,FedEx
O003500,2023-05-01,Shipped,USPS
O003501,2023-08-24,Shipped,USPS
O003502,2023-04-26,In Transit,DHL
O003503,2023-08-22,Delayed,UPS
O003504,2023-06-11,Delayed,USPS
O003505,2023-02-23,Shipped,DHL
O003506,2023-10-23,Delayed,USPS
O003507,2023-09-04,Delivered,DHL
O003508,2023-10-02,Delayed,USPS
O003509,2023-03-04,Delayed,UPS
O003510,2023-10-31,Delayed,USPS
O003511,2023-04-28,Delivered,DHL
O003512,2023-09-26,Shipped,FedEx
O003513,2023-12-21,Shipped,USPS
O003514,2023-01-22,Delayed,FedEx
O003515,2023-07-09,Delayed,UPS
O003516,2023-10-17,Delayed,FedEx
O003517,2023-10-29,Delayed,FedEx
O003518,2023-09-01,Delayed,DHL
O003519,2023-04-01,Delivered,FedEx
O003520,2023-12-12,In Transit,FedEx
O003521,2023-07-10,In Transit,USPS
O003522,2023-05-03,In Transit,DHL
O003523,2023-10-26,In Transit,FedEx
O003524,2023-07-09,Delayed,DHL
O003525,2023-10-05,Shipped,FedEx
O003526,2023-02-02,Delivered,DHL
O003527,2023-10-02,Shipped,USPS
O003528,2023-10-26,In Transit,DHL
O003529,2023-05-12,Delivered,DHL
O003530,2023-09-29,In Transit,USPS
O003531,2023-06-13,Shipped,USPS
O003532,2023-08-13,Delivered,UPS
O003533,2023-01-26,In Transit,FedEx
O003534,2023-10-28,Shipped,DHL
O003535,2023-06-21,Delivered,DHL
O003536,2023-03-16,Delayed,FedEx
O003537,2023-12-12,In Transit,DHL
O003538,2023-02-07,Shipped,UPS
O003539,2023-11-28,Shipped,UPS
O003540,2023-04-04,In Transit,DHL
O003541,2023-03-30,Delayed,DHL
O003542,2023-08-08,In Transit,DHL
O003543,2023-11-04,Delayed,FedEx
O003544,2023-07-05,Shipped,USPS
O003545,2023-05-12,Shipped,FedEx
O003546,2023-02-01,Delivered,DHL
O003547,2023-07-07,Delayed,USPS
O003548,2023-06-16,In Transit,DHL
O003549,2023-03-11,Delayed,DHL
O003550,2023-04-20,Delayed,FedEx
O003551,2023-06-12,Delivered,USPS
O003552,2023-05-01,Shipped,USPS
O003553,2023-10-15,Shipped,DHL
O003554,2023-03-05,Delivered,USPS
O003555,2023-06-27,Shipped,FedEx
O003556,2023-06-01,Delayed,USPS
O003557,2023-09-17,In Transit,DHL
O003558,2024-01-05,Delivered,USPS
O003559,2023-11-04,Delayed,USPS
O003560,2023-08-12,In Transit,UPS
O003561,2023-03-08,Shipped,USPS
O003562,2023-06-27,Delivered,DHL
O003563,2023-12-23,In Transit,DHL
O003564,2023-06-28,Delivered,USPS
O003565,2023-11-01,In Transit,DHL
O003566,2023-09-26,Shipped,USPS
O003567,2023-07-26,Shipped,DHL
O003568,2023-04-16,Shipped,UPS
O003569,2023-07-31,In Transit,USPS
O003570,2023-09-05,Delivered,UPS
O003571,2023-05-30,Shipped,FedEx
O003572,2023-12-05,Shipped,UPS
O003573,2023-03-14,Delivered,DHL
O003574,2023-04-09,Delivered,DHL
O003575,2023-07-11,In Transit,DHL
O003576,2023-04-02,Delivered,DHL
O003577,2023-04-05,In Transit,DHL
O003578,2023-11-22,In Transit,FedEx
O003579,2023-06-11,In Transit,USPS
O003580,2023-10-12,Delayed,UPS
O003581,2023-12-10,In Transit,UPS
O003582,2023-06-27,In Transit,DHL
O003583,2023-03-23,Delayed,USPS
O003584,2023-06-02,Shipped,UPS
O003585,2023-07-14,In Transit,UPS
O003586,2023-08-04,Shipped,USPS
O003587,2024-01-03,Delivered,FedEx
O003588,2023-12-04,Shipped,USPS
O003589,2023-11-14,Delivered,UPS
O003590,2023-04-15,Delayed,FedEx
O003591,2023-12-19,Shipped,FedEx
O003592,2023-08-02,Delayed,USPS
O003593,2023-11-20,Delayed,USPS
O003594,2023-08-11,Delivered,UPS
O003595,2023-09-07,Delayed,FedEx
O003596,2023-10-02,Delayed,DHL
O003597,2023-10-08,Delivered,FedEx
O003598,2023-05-29,Delivered,UPS
O003599,2023-06-15,Delayed,DHL
O003600,2023-06-25,In Transit,FedEx
O003601,2023-10-04,Delivered,USPS
O003602,2023-12-25,Delivered,UPS
O003603,2023-12-13,Delayed,DHL
O003604,2023-10-22,Shipped,DHL
O003605,2023-12-26,Delivered,DHL
O003606,2023-10-21,Delayed,UPS
O003607,2023-11-07,In Transit,DHL
O003608,2023-09-16,Shipped,UPS
O003609,2023-10-26,Delayed,DHL
O003610,2023-03-07,Delayed,FedEx
O003611,2023-02-27,Delivered,USPS
O003612,2023-03-18,Delivered,DHL
O003613,2023-07-22,Delayed,DHL
O003614,2023-05-15,Shipped,UPS
O003615,2023-06-03,Delivered,DHL
O003616,2023-09-09,In Transit,DHL
O003617,2023-04-10,In Transit,DHL
O003618,2023-01-31,Delayed,USPS
O003619,2023-03-27,In Transit,DHL
O003620,2023-09-09,Delivered,USPS
O003621,2023-03-06,In Transit,DHL
O003622,2023-08-27,In Transit,USPS
O003623,2023-04-08,In Transit,DHL
O003624,2023-10-20,Delivered,UPS
O003625,2023-09-30,Delivered,UPS
O003626,2023-03-09,Delayed,UPS
O003627,2023-02-06,Shipped,UPS
O003628,2023-06-29,Shipped,USPS
O003629,2023-05-30,Delayed,USPS
O003630,2023-07-12,Delivered,FedEx
O003631,2023-12-20,Delayed,DHL
O003632,2023-09-18,Shipped,FedEx
O003633,2023-05-18,In Transit,UPS
O003634,2023-09-12,Delivered,FedEx
O003635,2023-05-11,Delayed,DHL
O003636,2023-11-22,Delayed,FedEx
O003637,2023-08-14,Delayed,UPS
O003638,2023-03-26,Delivered,USPS
O003639,2023-08-04,Delayed,DHL
O003640,2023-07-14,Shipped,UPS
O003641,2023-06-14,In Transit,USPS
O003642,2023-04-30,In Transit,FedEx
O003643,2023-06-01,Shipped,UPS
O003644,2023-11-26,Delivered,UPS
O003645,2023-08-25,Shipped,UPS
O003646,2024-01-02,Delivered,USPS
O003647,2023-07-17,Delivered,FedEx
O003648,2023-10-16,Delayed,UPS
O003649,2023-05-01,Delivered,UPS
O003650,2024-01-03,Delivered,USPS
O003651,2023-07-15,In Transit,UPS
O003652,2023-12-22,Delayed,FedEx
O003653,2023-01-27,Delivered,FedEx
O003654,2023-11-18,Delivered,DHL
O003655,2023-11-04,Shipped,FedEx
O003656,2023-05-01,In Transit,USPS
O003657,2024-01-09,Delivered,FedEx
O003658,2023-05-10,Shipped,UPS
O003659,2023-07-07,Delayed,UPS
O003660,2023-04-08,Shipped,UPS
O003661,2023-05-09,Delayed,UPS
O003662,2023-12-14,Delivered,DHL
O003663,2023-05-25,Delayed,DHL
O003664,2023-07-23,Delayed,UPS
O003665,2023-12-15,Delayed,UPS
O003666,2023-05-16,Delayed,USPS
O003667,2023-10-19,Shipped,DHL
O003668,2023-10-03,Delayed,USPS
O003669,2023-08-06,In Transit,DHL
O003670,2023-02-09,Shipped,FedEx
O003671,2023-12-31,In Transit,DHL
O003672,2023-07-25,Delayed,FedEx
O003673,2023-05-30,Delayed,USPS
O003674,2023-05-30,Shipped,USPS
O003675,2023-09-28,Delayed,FedEx
O003676,2023-11-07,Delayed,USPS
O003677,2023-10-09,Delivered,FedEx
O003678,2023-08-02,Shipped,USPS
O003679,2023-04-08,Shipped,DHL
O003680,2023-09-16,In Transit,USPS
O003681,2023-08-09,Shipped,USPS
O003682,2023-05-30,Delivered,FedEx
O003683,2024-01-01,Shipped,UPS
O003684,2023-12-17,Shipped,DHL
O003685,2023-03-06,In Transit,USPS
O003686,2023-03-13,Shipped,FedEx
O003687,2023-04-21,Shipped,USPS
O003688,2023-08-11,Delivered,DHL
O003689,2023-03-11,Shipped,UPS
O003690,2023-09-04,Delivered,FedEx
O003691,2023-02-12,Delivered,UPS
O003692,2023-11-25,Delivered,UPS
O003693,2023-12-30,Shipped,FedEx
O003694,2023-08-22,Delayed,USPS
O003695,2023-09-26,Delivered,FedEx
O003696,2023-05-14,Delivered,UPS
O003697,2023-01-30,In Transit,UPS
O003698,2023-08-28,Shipped,DHL
O003699,2023-09-10,Shipped,UPS
O003700,2023-09-02,Shipped,USPS
O003701,2023-05-01,Delivered,UPS
O003702,2023-05-20,Delayed,UPS
O003703,2023-11-13,In Transit,DHL
O003704,2023-08-30,In Transit,DHL
O003705,2023-12-04,Delivered,FedEx
O003706,2023-05-09,In Transit,DHL
O003707,2023-06-28,Delivered,USPS
O003708,2023-05-05,Delivered,USPS
O003709,2023-02-18,Delivered,USPS
O003710,2024-01-02,Delivered,DHL
O003711,2023-06-07,Delivered,FedEx
O003712,2023-04-14,Shipped,UPS
O003713,2023-05-02,Delivered,DHL
O003714,2023-11-23,Shipped,UPS
O003715,2023-08-20,In Transit,UPS
O003716,2023-05-02,In Transit,USPS
O003717,2023-01-13,Shipped,UPS
O003718,2023-02-10,Shipped,USPS
O003719,2023-11-21,Delivered,DHL
O003720,2023-05-21,In Transit,USPS
O003721,2023-02-20,Delayed,DHL
O003722,2023-01-26,Shipped,FedEx
O003723,2023-05-30,Shipped,DHL
O003724,2023-01-31,Delivered,USPS
O003725,2023-03-19,Delivered,UPS
O003726,2023-09-12,Shipped,UPS
O003727,2023-09-30,Shipped,FedEx
O003728,2023-03-31,Delayed,USPS
O003729,2023-12-30,Delivered,FedEx
O003730,2023-09-10,Delayed,DHL
O003731,2023-05-01,Delayed,UPS
O003732,2023-10-19,Shipped,UPS
O003733,2023-06-20,In Transit,USPS
O003734,2023-02-17,Delivered,USPS
O003735,2023-09-30,Shipped,USPS
O003736,2023-04-03,Shipped,FedEx
O003737,2023-06-21,In Transit,UPS
O003738,2023-12-15,In Transit,FedEx
O003739,2023-10-25,Delivered,FedEx
O003740,2023-02-19,Shipped,UPS
O003741,2023-12-26,Shipped,FedEx
O003742,2023-02-13,Delayed,USPS
O003743,2023-09-17,Shipped,DHL
O003744,2023-01-24,In Transit,DHL
O003745,2023-11-28,Delivered,USPS
O003746,2023-11-09,Delayed,USPS
O003747,2023-11-11,Shipped,USPS
O003748,2023-07-28,Delivered,USPS
O003749,2023-01-28,Delayed,DHL
O003750,2024-01-08,Delayed,USPS
O003751,2023-04-08,Delivered,DHL
O003752,2023-01-19,In Transit,DHL
O003753,2023-06-06,Shipped,USPS
O003754,2023-12-15,In Transit,UPS
O003755,2023-09-19,In Transit,FedEx
O003756,2023-08-24,Delayed,DHL
O003757,2023-11-09,Delayed,DHL
O003758,2023-11-17,Delayed,UPS
O003759,2023-04-16,Delayed,FedEx
O003760,2023-01-07,Delayed,FedEx
O003761,2024-01-13,Delayed,FedEx
O003762,2023-09-24,Delivered,USPS
O003763,2023-02-14,In Transit,USPS
O003764,2023-08-15,Delayed,FedEx
O003765,2023-06-12,Delivered,DHL
O003766,2023-08-27,Delayed,FedEx
O003767,2023-10-29,Delivered,DHL
O003768,2023-12-29,Delivered,UPS
O003769,2023-12-21,Delivered,USPS
O003770,2024-01-03,In Transit,UPS
O003771,2023-11-21,Delayed,UPS
O003772,2023-10-17,Delayed,DHL
O003773,2023-11-21,In Transit,FedEx
O003774,2023-09-30,Shipped,USPS
O003775,2023-06-25,Delayed,UPS
O003776,2023-01-31,Delivered,FedEx
O003777,2023-10-14,Delivered,UPS
O003778,2023-07-09,Delayed,USPS
O003779,2023-07-24,In Transit,DHL
O003780,2023-02-17,Shipped,FedEx
O003781,2023-08-31,In Transit,FedEx
O003782,2023-01-21,Delivered,USPS
O003783,2023-09-08,Delayed,DHL
O003784,2023-05-30,In Transit,FedEx
O003785,2023-04-06,Delivered,UPS
O003786,2023-09-03,Shipped,UPS
O003787,2023-10-05,In Transit,UPS
O003788,2023-03-03,Shipped,DHL
O003789,2023-12-10,In Transit,FedEx
O003790,2023-02-05,In Transit,USPS
O003791,2023-06-19,Shipped,DHL
O003792,2023-10-03,Shipped,FedEx
O003793,2023-02-13,In Transit,USPS
O003794,2023-07-03,Delivered,UPS
O003795,2023-11-29,In Transit,USPS
O003796,2023-03-04,Delayed,USPS
O003797,2023-06-19,Delayed,UPS
O003798,2024-01-10,In Transit,FedEx
O003799,2023-01-30,Shipped,USPS
O003800,2023-08-08,In Transit,FedEx
O003801,2023-07-07,Delivered,DHL
O003802,2023-01-27,Delivered,FedEx
O003803,2023-04-24,In Transit,DHL
O003804,2023-12-30,Shipped,UPS
O003805,2023-10-17,Shipped,USPS
O003806,2023-04-08,Shipped,USPS
O003807,2023-03-07,Delivered,UPS
O003808,2024-01-02,Delivered,FedEx
O003809,2023-10-20,Delayed,DHL
O003810,2023-03-10,In Transit,DHL
O003811,2023-11-23,In Transit,UPS
O003812,2023-09-02,Delivered,USPS
O003813,2023-11-25,In Transit,USPS
O003814,2023-06-29,In Transit,DHL
O003815,2023-12-31,Shipped,UPS
O003816,2023-02-02,Shipped,FedEx
O003817,2023-03-01,Delayed,FedEx
O003818,2023-07-24,In Transit,UPS
O003819,2023-11-04,Delayed,USPS
O003820,2023-06-05,Delayed,UPS
O003821,2023-12-04,In Transit,DHL
O003822,2023-03-05,In Transit,USPS
O003823,2023-03-11,Delivered,DHL
O003824,2023-07-09,Shipped,FedEx
O003825,2023-07-14,Delivered,FedEx
O003826,2023-06-07,Shipped,USPS
O003827,2023-12-07,In Transit,USPS
O003828,2023-11-15,Shipped,DHL
O003829,2023-01-23,Delivered,FedEx
O003830,2023-09-21,In Transit,UPS
O003831,2023-07-25,In Transit,UPS
O003832,2023-09-14,In Transit,DHL
O003833,2023-10-01,In Transit,DHL
O003834,2023-03-30,Delivered,USPS
O003835,2023-05-20,Delayed,FedEx
O003836,2023-02-28,In Transit,UPS
O003837,2023-08-18,Shipped,DHL
O003838,2023-05-24,In Transit,FedEx
O003839,2023-07-23,Delayed,USPS
O003840,2023-03-29,In Transit,DHL
O003841,2023-10-22,Delayed,USPS
O003842,2024-01-11,Shipped,FedEx
O003843,2023-02-04,Delayed,USPS
O003844,2023-01-14,In Transit,FedEx
O003845,2023-04-14,In Transit,DHL
O003846,2023-04-29,In Transit,USPS
O003847,2023-06-06,In Transit,USPS
O003848,2023-10-19,Delayed,DHL
O003849,2023-01-31,Shipped,FedEx
O003850,2023-10-12,Delivered,USPS
O003851,2023-08-22,In Transit,UPS
O003852,2023-07-26,Delayed,USPS
O003853,2023-02-15,Shipped,DHL
O003854,2023-01-17,Delayed,USPS
O003855,2023-01-24,Shipped,USPS
O003856,2023-02-02,Delayed,USPS
O003857,2023-06-08,Shipped,FedEx
O003858,2023-03-02,In Transit,FedEx
O003859,2023-09-24,Delayed,FedEx
O003860,2023-03-15,Shipped,UPS
O003861,2023-05-09,Shipped,DHL
O003862,2023-06-27,Shipped,UPS
O003863,2023-04-11,Shipped,FedEx
O003864,2023-09-05,In Transit,USPS
O003865,2023-10-15,Delivered,FedEx
O003866,2023-05-19,In Transit,DHL
O003867,2023-08-01,Delayed,UPS
O003868,2023-07-26,Delayed,DHL
O003869,2023-08-18,In Transit,USPS
O003870,2023-10-05,In Transit,DHL
O003871,2023-04-08,Shipped,FedEx
O003872,2023-05-29,Delayed,USPS
O003873,2023-02-04,Shipped,DHL
O003874,2023-03-13,Delayed,UPS
O003875,2023-09-22,Delayed,FedEx
O003876,2023-06-20,Delivered,DHL
O003877,2023-08-04,In Transit,UPS
O003878,2023-11-19,Delayed,USPS
O003879,2023-11-19,In Transit,USPS
O003880,2023-03-21,Delayed,USPS
O003881,2023-09-15,Delayed,USPS
O003882,2023-02-13,Delayed,UPS
O003883,2023-10-15,Delayed,UPS
O003884,2023-04-08,Delivered,FedEx
O003885,2023-09-19,In Transit,UPS
O003886,2023-07-26,Delivered,UPS
O003887,2023-11-20,Delivered,UPS
O003888,2023-05-29,Delivered,UPS
O003889,2023-12-30,Delayed,FedEx
O003890,2023-02-17,Delayed,USPS
O003891,2023-05-19,Delivered,UPS
O003892,2023-10-15,Shipped,FedEx
O003893,2023-02-14,Shipped,FedEx
O003894,2023-10-07,Delayed,UPS
O003895,2023-07-19,Delivered,USPS
O003896,2023-02-22,Delivered,UPS
O003897,2023-11-09,Delayed,UPS
O003898,2023-12-22,Shipped,UPS
O003899,2023-12-18,Delayed,UPS
O003900,2023-09-05,Shipped,FedEx
O003901,2023-04-18,Delayed,USPS
O003902,2023-01-19,Delayed,FedEx
O003903,2023-12-18,Shipped,UPS
O003904,2023-06-14,Delivered,DHL
O003905,2023-02-09,Delivered,FedEx
O003906,2023-04-11,Shipped,DHL
O003907,2023-11-11,Delayed,FedEx
O003908,2023-05-22,Delivered,USPS
O003909,2023-08-03,Delayed,USPS
O003910,2023-07-19,Shipped,FedEx
O003911,2023-11-15,In Transit,UPS
O003912,2023-10-23,Shipped,USPS
O003913,2023-08-22,In Transit,DHL
O003914,2023-11-10,In Transit,USPS
O003915,2023-01-24,Delayed,FedEx
O003916,2023-11-23,In Transit,FedEx
O003917,2023-10-13,Shipped,UPS
O003918,2023-03-26,In Transit,FedEx
O003919,2023-06-12,Delivered,UPS
O003920,2023-11-29,Shipped,DHL
O003921,2023-05-10,Shipped,UPS
O003922,2023-11-05,Delivered,UPS
O003923,2023-03-16,Delivered,DHL
O003924,2023-07-21,Delayed,FedEx
O003925,2023-02-15,Delivered,USPS
O003926,2023-11-20,Shipped,UPS
O003927,2023-10-20,Delayed,FedEx
O003928,2023-05-25,Delayed,USPS
O003929,2023-11-01,In Transit,DHL
O003930,2023-07-07,In Transit,FedEx
O003931,2023-12-08,Delivered,UPS
O003932,2023-06-13,Delivered,USPS
O003933,2023-02-15,Delivered,USPS
O003934,2023-06-21,In Transit,DHL
O003935,2023-04-29,Shipped,DHL
O003936,2023-07-20,Delivered,USPS
O003937,2023-01-12,Delayed,DHL
O003938,2023-06-22,Delivered,USPS
O003939,2023-08-30,Shipped,USPS
O003940,2023-08-09,Shipped,FedEx
O003941,2023-11-13,In Transit,FedEx
O003942,2023-03-07,In Transit,USPS
O003943,2023-09-19,In Transit,USPS
O003944,2024-01-07,In Transit,DHL
O003945,2023-05-05,Delayed,USPS
O003946,2023-05-03,Shipped,UPS
O003947,2023-11-30,In Transit,FedEx
O003948,2023-09-17,Shipped,FedEx
O003949,2023-07-17,Delayed,DHL
O003950,2023-08-20,Delivered,DHL
O003951,2023-12-27,In Transit,USPS
O003952,2023-03-20,Shipped,DHL
O003953,2023-04-18,Shipped,USPS
O003954,2023-06-23,In Transit,USPS
O003955,2023-12-04,In Transit,DHL
O003956,2023-03-07,Delayed,USPS
O003957,2024-01-13,Delivered,FedEx
O003958,2023-08-25,Delivered,DHL
O003959,2023-11-19,In Transit,UPS
O003960,2023-09-25,In Transit,DHL
O003961,2023-05-18,In Transit,FedEx
O003962,2023-05-24,Delivered,USPS
O003963,2023-04-16,Delivered,UPS
O003964,2023-04-02,Delivered,DHL
O003965,2023-08-24,Shipped,FedEx
O003966,2023-04-04,Delivered,USPS
O003967,2023-08-08,In Transit,DHL
O003968,2023-12-30,Delayed,FedEx
O003969,2023-05-16,In Transit,UPS
O003970,2023-10-11,Delivered,DHL
O003971,2023-11-14,In Transit,DHL
O003972,2023-06-29,Delivered,USPS
O003973,2023-09-02,Shipped,UPS
O003974,2023-10-22,In Transit,UPS
O003975,2023-07-09,In Transit,DHL
O003976,2023-07-07,Delayed,UPS
O003977,2023-11-05,Delivered,FedEx
O003978,2023-08-10,Delivered,UPS
O003979,2023-03-16,Shipped,UPS
O003980,2023-02-23,Delayed,USPS
O003981,2023-02-24,Delivered,UPS
O003982,2023-10-30,Shipped,FedEx
O003983,2023-09-14,Delivered,UPS
O003984,2023-08-23,Delayed,FedEx
O003985,2023-05-21,Delayed,UPS
O003986,2023-03-08,Delayed,USPS
O003987,2023-08-02,Delayed,USPS
O003988,2023-06-13,Delayed,FedEx
O003989,2023-11-06,Shipped,FedEx
O003990,2023-09-29,Shipped,USPS
O003991,2023-02-20,Delayed,UPS
O003992,2023-02-17,Delayed,UPS
O003993,2023-07-31,In Transit,FedEx
O003994,2023-01-24,Delivered,UPS
O003995,2023-12-28,Delivered,UPS
O003996,2023-01-10,Shipped,USPS
O003997,2023-04-24,Shipped,DHL
O003998,2023-03-24,Delayed,UPS
O003999,2023-01-20,In Transit,UPS
O004000,2023-09-16,In Transit,UPS
O004001,2023-02-15,Delayed,UPS
O004002,2023-10-31,Delivered,DHL
O004003,2023-07-02,Shipped,USPS
O004004,2023-02-09,Delivered,FedEx
O004005,2023-12-08,Delayed,UPS
O004006,2023-04-07,Delayed,DHL
O004007,2023-07-03,Shipped,UPS
O004008,2023-04-23,Shipped,FedEx
O004009,2024-01-12,Delivered,DHL
O004010,2023-03-01,Shipped,DHL
O004011,2023-09-26,Delivered,DHL
O004012,2023-08-14,Delivered,USPS
O004013,2023-12-16,Delayed,USPS
O004014,2023-08-27,Delayed,UPS
O004015,2023-01-08,Delayed,UPS
O004016,2023-09-21,Delivered,USPS
O004017,2023-06-08,In Transit,FedEx
O004018,2023-06-12,Shipped,USPS
O004019,2023-01-29,In Transit,FedEx
O004020,2023-07-14,Delayed,USPS
O004021,2023-12-17,Shipped,FedEx
O004022,2023-09-16,Delayed,DHL
O004023,2023-04-04,In Transit,UPS
O004024,2023-01-22,Shipped,FedEx
O004025,2023-05-23,Delivered,FedEx
O004026,2023-08-14,Delayed,USPS
O004027,2023-09-20,Shipped,DHL
O004028,2023-10-18,Shipped,USPS
O004029,2023-04-30,In Transit,FedEx
O004030,2023-12-12,Delayed,DHL
O004031,2023-10-06,In Transit,FedEx
O004032,2023-05-12,Shipped,UPS
O004033,2023-01-14,Shipped,USPS
O004034,2023-05-08,Delayed,USPS
O004035,2023-07-10,Delivered,UPS
O004036,2023-07-16,In Transit,USPS
O004037,2023-11-17,Delayed,DHL
O004038,2023-10-14,Delayed,FedEx
O004039,2023-07-23,Delivered,USPS
O004040,2023-04-17,Delivered,DHL
O004041,2023-02-15,Delayed,UPS
O004042,2023-04-04,Delivered,UPS
O004043,2023-06-01,Delayed,DHL
O004044,2023-10-15,In Transit,USPS
O004045,2023-02-07,Delivered,DHL
O004046,2023-02-14,Shipped,FedEx
O004047,2023-04-16,In Transit,DHL
O004048,2023-03-15,Shipped,USPS
O004049,2023-10-01,Delayed,DHL
O004050,2023-02-08,Shipped,USPS
O004051,2023-11-14,Delayed,USPS
O004052,2023-06-11,In Transit,USPS
O004053,2023-07-30,Shipped,USPS
O004054,2023-06-19,In Transit,USPS
O004055,2023-04-10,In Transit,FedEx
O004056,2023-06-22,Shipped,FedEx
O004057,2023-03-24,In Transit,FedEx
O004058,2023-05-05,Shipped,UPS
O004059,2023-04-19,Delivered,FedEx
O004060,2023-10-11,In Transit,DHL
O004061,2023-10-02,Shipped,DHL
O004062,2023-11-16,Delayed,FedEx
O004063,2023-05-31,Delayed,USPS
O004064,2023-08-30,Delayed,DHL
O004065,2023-05-26,Shipped,DHL
O004066,2023-04-20,Delivered,DHL
O004067,2023-01-25,Shipped,DHL
O004068,2023-07-14,In Transit,FedEx
O004069,2024-01-04,Shipped,DHL
O004070,2023-07-18,In Transit,UPS
O004071,2023-09-20,In Transit,USPS
O004072,2023-07-24,In Transit,DHL
O004073,2023-03-17,Shipped,DHL
O004074,2023-04-21,Delayed,FedEx
O004075,2023-09-07,Delivered,DHL
O004076,2023-06-10,In Transit,DHL
O004077,2023-10-28,Delivered,USPS
O004078,2023-08-10,In Transit,FedEx
O004079,2023-03-07,In Transit,USPS
O004080,2023-05-03,Delayed,FedEx
O004081,2023-07-08,Delayed,UPS
