Date,Employee ID,Machine ID,Label Type,Units Produced
2023-08-02,E04791,M0042,Type C,669
2023-01-17,E04916,M0100,Type A,54
2023-11-16,E06985,M0066,Type B,576
2023-10-16,E08878,M0086,Type C,641
2023-12-28,E03595,M0143,Type D,394
2023-06-25,E03579,M0127,Type C,444
2023-03-08,E03043,M0136,Type A,287
2023-12-21,E09268,M0185,Type A,767
2023-07-02,E02774,M0150,Type A,833
2023-07-11,E06704,M0114,Type C,896
2023-11-05,E02815,M0197,Type A,797
2023-10-10,E08007,M0024,Type C,648
2023-03-25,E03142,M0165,Type D,116
2023-11-07,E08646,M0031,Type C,222
2023-12-10,E01131,M0063,Type A,510
2023-12-18,E00639,M0099,Type C,31
2023-05-26,E08441,M0066,Type A,119
2023-07-15,E04137,M0099,Type B,389
2023-10-24,E02370,M0140,Type C,771
2023-01-08,E04503,M0136,Type C,137
2023-12-13,E06318,M0143,Type A,629
2023-07-10,E03353,M0012,Type C,80
2023-08-22,E06830,M0062,Type D,74
2023-12-02,E09679,M0194,Type D,39
2023-08-19,E00922,M0018,Type A,662
2023-06-03,E08230,M0167,Type A,333
2023-05-06,E04961,M0123,Type A,117
2023-12-23,E03967,M0050,Type A,304
2023-05-11,E07381,M0086,Type D,214
2023-05-19,E01820,M0040,Type D,250
2023-09-03,E09052,M0120,Type A,551
2023-06-19,E08845,M0158,Type A,500
2023-05-18,E07829,M0024,Type D,220
2023-04-26,E09637,M0140,Type C,466
2023-09-09,E07896,M0053,Type B,93
2023-07-14,E07520,M0030,Type B,884
2023-03-03,E07146,M0062,Type D,673
2023-05-17,E09454,M0119,Type B,183
2023-03-13,E03519,M0011,Type B,45
2023-08-08,E03653,M0043,Type B,496
2023-02-14,E05375,M0075,Type A,865
2023-04-24,E02309,M0130,Type C,130
2023-07-28,E00383,M0107,Type A,243
2023-12-22,E03882,M0119,Type D,575
2023-06-29,E02785,M0015,Type A,515
2023-03-08,E01146,M0113,Type D,669
2023-09-10,E08334,M0002,Type D,589
2023-11-29,E04552,M0132,Type B,820
2023-06-18,E08315,M0171,Type C,859
2023-04-28,E09977,M0100,Type B,936
2023-08-10,E07095,M0196,Type D,740
2023-05-30,E05480,M0197,Type D,289
2023-11-30,E08137,M0176,Type D,461
2023-03-25,E07685,M0169,Type A,971
2023-09-13,E00303,M0103,Type A,167
2023-12-17,E05843,M0127,Type A,980
2023-02-21,E03489,M0172,Type B,908
2023-12-14,E06001,M0060,Type A,942
2023-08-07,E09407,M0110,Type A,245
2023-01-04,E06051,M0031,Type A,228
2023-10-05,E06949,M0100,Type A,525
2023-09-08,E08561,M0036,Type A,997
2023-10-09,E04291,M0170,Type A,62
2023-09-27,E08336,M0013,Type B,950
2023-03-22,E09160,M0023,Type B,196
2023-05-28,E08649,M0050,Type C,629
2023-12-20,E03225,M0147,Type B,119
2023-11-06,E08935,M0024,Type A,795
2023-06-25,E03924,M0110,Type C,860
2023-08-11,E07603,M0065,Type B,597
2023-02-28,E00527,M0020,Type A,794
2023-08-10,E07302,M0006,Type C,607
2023-07-13,E02832,M0097,Type B,11
2023-07-22,E03931,M0152,Type A,775
2023-09-11,E03720,M0154,Type D,143
2023-10-31,E09505,M0140,Type A,900
2023-09-27,E03610,M0154,Type D,255
2023-10-26,E00532,M0170,Type D,744
2023-02-03,E06727,M0016,Type A,244
2023-12-31,E09297,M0010,Type C,347
2023-09-04,E08061,M0129,Type B,136
2023-08-24,E03211,M0025,Type C,702
2023-06-08,E07553,M0183,Type A,601
2023-04-17,E01846,M0049,Type C,515
2023-05-06,E02298,M0025,Type D,740
2023-08-03,E09338,M0065,Type A,718
2023-08-09,E02666,M0021,Type B,307
2023-03-04,E06250,M0176,Type D,120
2023-12-26,E04377,M0132,Type A,741
2023-03-19,E09647,M0118,Type D,174
2023-04-18,E07997,M0193,Type B,625
2023-07-23,E00102,M0060,Type B,551
2023-05-12,E01181,M0092,Type D,570
2023-03-08,E09439,M0141,Type B,565
2023-07-03,E06286,M0093,Type A,735
2023-02-24,E04858,M0094,Type D,648
2023-11-21,E08363,M0045,Type A,565
2023-09-07,E06342,M0073,Type D,722
2023-10-12,E00701,M0044,Type B,172
2023-01-13,E09515,M0053,Type A,710
2023-09-05,E09394,M0018,Type D,528
2023-05-29,E02918,M0178,Type C,337
2023-01-07,E07462,M0135,Type D,325
2023-12-08,E01579,M0181,Type D,232
2023-05-14,E06201,M0046,Type C,10
2023-11-23,E06596,M0138,Type C,369
2023-05-26,E06759,M0046,Type A,187
2023-10-21,E09937,M0120,Type A,462
2023-12-05,E05606,M0168,Type B,176
2023-02-01,E07020,M0063,Type C,647
2023-09-12,E09750,M0014,Type D,174
2023-02-23,E05851,M0127,Type A,687
2023-09-11,E06123,M0091,Type C,535
2023-05-23,E00580,M0084,Type A,797
2023-05-26,E06199,M0123,Type C,233
2023-04-21,E03638,M0115,Type D,130
2023-07-31,E04313,M0193,Type D,500
2023-03-16,E04158,M0011,Type D,887
2023-10-25,E04220,M0033,Type B,108
2023-07-18,E06336,M0056,Type A,775
2023-04-22,E02570,M0075,Type D,381
2023-05-25,E09532,M0076,Type A,416
2023-07-25,E06491,M0082,Type A,299
2023-04-05,E07534,M0136,Type C,292
2023-07-20,E08105,M0155,Type C,808
2023-12-31,E07274,M0092,Type C,630
2023-04-13,E05145,M0133,Type D,280
2023-01-24,E01279,M0173,Type B,536
2023-07-12,E09598,M0015,Type D,333
2023-12-17,E05482,M0200,Type B,279
2023-06-17,E01939,M0015,Type A,215
2023-06-18,E03835,M0033,Type C,305
2023-03-15,E05719,M0136,Type C,909
2023-12-06,E03471,M0200,Type D,38
2023-12-25,E01234,M0094,Type C,473
2023-06-07,E00619,M0042,Type A,871
2023-10-25,E06999,M0036,Type B,53
2023-06-03,E02207,M0038,Type A,544
2023-06-20,E00528,M0040,Type D,732
2023-06-01,E05240,M0108,Type B,566
2023-02-21,E06489,M0075,Type A,755
2023-04-18,E09446,M0006,Type D,53
2023-08-28,E03704,M0182,Type A,553
2023-01-22,E06582,M0033,Type B,231
2023-06-07,E02028,M0126,Type B,108
2023-05-13,E01712,M0084,Type D,551
2023-05-04,E09470,M0176,Type A,975
2023-08-13,E05290,M0020,Type D,480
2023-03-04,E04271,M0183,Type D,562
2023-02-04,E01939,M0084,Type A,189
2023-04-30,E09330,M0169,Type C,266
2023-04-04,E04548,M0147,Type C,441
2023-03-12,E00233,M0019,Type C,53
2023-06-25,E01506,M0051,Type A,731
2023-01-21,E01825,M0186,Type D,368
2023-04-28,E05561,M0138,Type D,361
2023-08-01,E07082,M0182,Type D,478
2023-07-23,E04743,M0044,Type C,228
2023-08-05,E08455,M0099,Type C,988
2023-09-24,E01295,M0027,Type D,131
2023-08-22,E08841,M0055,Type B,730
2023-09-20,E02594,M0023,Type B,969
2023-03-03,E02177,M0137,Type B,934
2023-05-24,E03460,M0083,Type B,261
2023-05-20,E02739,M0153,Type D,656
2023-08-17,E05187,M0008,Type C,894
2023-10-03,E08030,M0082,Type A,371
2023-11-04,E00901,M0128,Type B,590
2023-10-25,E05250,M0177,Type B,390
2023-01-28,E04791,M0020,Type B,880
2023-01-10,E02267,M0062,Type C,367
2023-02-25,E09065,M0160,Type A,710
2023-09-30,E05668,M0028,Type A,640
2023-06-17,E02938,M0189,Type D,133
2023-08-28,E01587,M0019,Type C,428
2023-08-15,E08343,M0025,Type B,784
2023-08-08,E02965,M0040,Type B,721
2023-02-09,E04619,M0044,Type C,920
2023-12-03,E00213,M0128,Type A,934
2023-10-13,E05094,M0052,Type C,268
2023-06-26,E06572,M0009,Type B,383
2023-04-18,E02712,M0146,Type B,365
2023-02-17,E05263,M0065,Type D,433
2023-09-24,E08202,M0177,Type B,846
2023-10-11,E05828,M0131,Type A,645
2023-06-12,E03944,M0031,Type D,512
2023-01-09,E04961,M0109,Type C,325
2023-07-27,E00095,M0190,Type B,561
2023-12-31,E09972,M0107,Type C,342
2023-08-05,E08110,M0104,Type D,793
2023-03-31,E05861,M0024,Type C,451
2023-06-01,E02130,M0105,Type A,342
2023-07-28,E02859,M0127,Type C,366
2023-07-07,E09830,M0144,Type A,861
2023-03-27,E03044,M0123,Type A,146
2023-05-15,E04765,M0033,Type B,932
2023-03-15,E04916,M0072,Type B,924
2023-04-09,E04150,M0075,Type D,594
2023-09-24,E09204,M0135,Type B,668
2023-09-06,E06360,M0162,Type D,252
2023-09-12,E00090,M0062,Type D,425
2023-09-05,E05976,M0172,Type D,173
2023-11-13,E06442,M0128,Type C,826
2023-06-23,E01068,M0098,Type B,91
2023-02-09,E03727,M0076,Type A,102
2023-01-23,E04757,M0121,Type B,619
2023-02-21,E09807,M0117,Type C,828
2023-06-21,E09190,M0090,Type B,847
2023-02-07,E02127,M0174,Type C,965
2023-03-17,E03830,M0118,Type A,228
2023-04-14,E00282,M0086,Type A,94
2023-12-01,E06237,M0128,Type D,645
2023-09-30,E03717,M0003,Type B,621
2023-11-17,E07118,M0155,Type A,117
2023-05-21,E04717,M0185,Type A,164
2023-01-25,E06103,M0189,Type B,514
2023-06-08,E05944,M0113,Type C,129
2023-10-09,E04822,M0087,Type C,21
2023-02-13,E03534,M0143,Type D,680
2023-03-14,E00231,M0065,Type A,464
2023-03-08,E04203,M0161,Type C,608
2023-10-14,E05703,M0056,Type C,725
2023-04-20,E09707,M0083,Type C,703
2023-01-13,E05705,M0124,Type B,346
2023-08-10,E01504,M0007,Type B,481
2023-04-26,E01186,M0106,Type A,595
2023-10-26,E04528,M0100,Type D,325
2023-07-08,E01667,M0076,Type C,569
2023-02-03,E07418,M0004,Type B,269
2023-07-15,E02137,M0186,Type D,660
2023-02-27,E02084,M0021,Type A,541
2023-06-20,E01097,M0135,Type D,642
2023-08-26,E00692,M0114,Type A,201
2023-09-26,E00742,M0043,Type A,865
2023-09-03,E02939,M0125,Type D,63
2023-07-15,E09067,M0036,Type C,414
2023-04-29,E05899,M0190,Type D,649
2023-09-09,E04870,M0166,Type C,22
2023-06-13,E03235,M0069,Type A,137
2023-05-12,E09449,M0020,Type B,430
2023-06-04,E06076,M0123,Type A,874
2023-05-28,E07511,M0105,Type C,139
2023-09-09,E04949,M0017,Type B,69
2023-05-05,E00686,M0046,Type C,324
2023-09-09,E07868,M0128,Type A,172
2023-11-15,E09685,M0161,Type D,833
2023-03-12,E06702,M0191,Type B,186
2023-03-28,E08227,M0031,Type A,473
2023-12-05,E00591,M0037,Type A,885
2023-05-29,E06095,M0100,Type B,277
2023-10-17,E04520,M0092,Type C,171
2023-02-19,E03443,M0136,Type B,429
2023-12-10,E04379,M0146,Type C,625
2023-05-07,E09478,M0148,Type A,928
2023-12-11,E07708,M0199,Type A,497
2023-08-19,E08108,M0075,Type C,569
2023-01-06,E00475,M0007,Type B,385
2023-03-04,E05002,M0125,Type B,887
2023-11-17,E02703,M0005,Type B,327
2023-03-11,E06215,M0185,Type C,271
2023-06-13,E02124,M0110,Type D,406
2023-03-04,E02160,M0063,Type C,735
2023-08-14,E08936,M0025,Type A,712
2023-03-08,E07863,M0171,Type B,605
2023-01-13,E09980,M0017,Type B,906
2023-11-02,E06628,M0163,Type C,742
2023-09-15,E00549,M0031,Type C,426
2023-05-26,E06978,M0041,Type C,185
2023-08-03,E07939,M0193,Type C,968
2023-02-10,E02078,M0192,Type A,297
2023-01-14,E02772,M0077,Type B,88
2023-11-20,E01519,M0195,Type A,480
2023-10-24,E06703,M0142,Type A,305
2023-12-30,E04856,M0170,Type D,913
2023-10-29,E06236,M0056,Type D,290
2023-04-17,E03775,M0126,Type D,986
2023-01-28,E04256,M0082,Type B,605
2023-08-15,E00695,M0063,Type D,489
2023-10-16,E03269,M0060,Type A,653
2023-09-12,E03392,M0087,Type B,811
2023-05-16,E04988,M0025,Type B,712
2023-01-12,E09643,M0037,Type C,380
2023-06-29,E01737,M0074,Type A,713
2023-10-18,E02525,M0136,Type C,543
2023-11-15,E03162,M0186,Type D,41
2023-06-25,E07311,M0023,Type A,30
2023-01-21,E01688,M0181,Type D,409
2023-11-02,E08849,M0036,Type A,144
2023-10-17,E07547,M0189,Type D,940
2023-02-13,E06613,M0009,Type C,829
2023-06-22,E00199,M0185,Type A,638
2023-07-14,E04428,M0083,Type D,849
2023-03-03,E08567,M0124,Type C,29
2023-09-30,E03138,M0055,Type B,788
2023-06-11,E06671,M0057,Type A,886
2023-07-19,E07607,M0131,Type D,685
2023-12-10,E01634,M0033,Type D,598
2023-09-26,E02278,M0066,Type B,48
2023-05-08,E04819,M0138,Type A,117
2023-02-10,E00105,M0168,Type C,646
2023-05-13,E08414,M0047,Type C,979
2023-05-30,E07564,M0183,Type A,60
2023-12-31,E05574,M0185,Type A,35
2023-09-30,E07716,M0064,Type A,914
2023-01-24,E03364,M0051,Type D,659
2023-10-10,E04316,M0173,Type A,216
2023-10-20,E07212,M0178,Type A,45
2023-04-05,E08568,M0117,Type C,411
2023-08-09,E00428,M0098,Type B,267
2023-06-14,E01416,M0191,Type B,48
2023-09-07,E09457,M0014,Type D,550
2023-02-05,E07047,M0169,Type C,788
2023-07-12,E00007,M0043,Type A,775
2023-04-12,E05835,M0008,Type D,251
2023-02-12,E07970,M0191,Type A,296
2023-02-22,E07848,M0068,Type C,183
2023-03-04,E04604,M0065,Type D,426
2023-10-20,E07965,M0079,Type B,793
2023-09-25,E04639,M0184,Type C,218
2023-06-09,E06230,M0126,Type C,585
2023-01-06,E06908,M0069,Type A,722
2023-07-22,E03711,M0121,Type D,728
2023-05-31,E00526,M0021,Type C,931
2023-01-07,E06244,M0177,Type C,426
2023-07-22,E03281,M0008,Type C,739
2023-03-24,E04565,M0163,Type A,209
2023-03-21,E07265,M0033,Type B,387
2023-03-25,E04641,M0027,Type C,31
2023-07-10,E07730,M0130,Type D,324
2023-09-01,E08558,M0153,Type D,627
2023-07-20,E07435,M0112,Type A,284
2023-07-27,E03154,M0134,Type C,828
2023-06-30,E08678,M0065,Type D,570
2023-11-01,E05920,M0004,Type C,198
2023-11-28,E08445,M0147,Type D,822
2023-02-14,E06358,M0062,Type C,610
2023-09-04,E01207,M0163,Type B,310
2023-03-22,E08903,M0036,Type B,694
2023-12-23,E01629,M0180,Type D,477
2023-11-22,E08943,M0164,Type B,77
2023-09-17,E06386,M0117,Type D,339
2023-11-21,E06352,M0154,Type D,720
2023-04-25,E08060,M0150,Type A,144
2023-01-09,E00498,M0132,Type B,140
2023-08-11,E09113,M0131,Type B,654
2023-01-09,E00403,M0053,Type B,141
2023-10-12,E07822,M0040,Type B,348
2023-07-06,E00918,M0017,Type A,58
2023-04-07,E02863,M0020,Type B,32
2023-10-13,E09712,M0199,Type B,837
2023-05-17,E02554,M0052,Type A,268
2023-02-17,E00996,M0065,Type A,512
2023-06-06,E03389,M0002,Type D,462
2023-06-05,E08126,M0180,Type A,434
2023-11-12,E00511,M0057,Type D,220
2023-07-13,E05304,M0118,Type A,55
2023-10-12,E08156,M0038,Type D,37
2023-04-19,E07872,M0160,Type B,258
2023-04-27,E01648,M0019,Type B,776
2023-05-01,E06418,M0180,Type D,333
2023-04-20,E01930,M0079,Type A,499
2023-02-12,E05475,M0088,Type D,215
2023-03-14,E00350,M0174,Type B,729
2023-02-20,E03211,M0069,Type A,248
2023-12-22,E05761,M0155,Type A,691
2023-11-13,E01837,M0198,Type A,55
2023-08-20,E06052,M0147,Type B,508
2023-09-25,E05166,M0124,Type C,726
2023-02-21,E09072,M0167,Type B,919
2023-01-28,E07271,M0169,Type A,448
2023-10-13,E01220,M0188,Type B,689
2023-01-09,E09758,M0019,Type D,398
2023-12-04,E04973,M0030,Type B,229
2023-04-17,E01243,M0096,Type D,967
2023-11-18,E04480,M0197,Type B,609
2023-10-05,E09259,M0007,Type C,924
2023-11-02,E02865,M0026,Type A,73
2023-11-24,E07932,M0193,Type D,340
2023-01-09,E01308,M0172,Type A,508
2023-04-14,E04680,M0125,Type C,819
2023-08-10,E08383,M0070,Type C,181
2023-08-24,E09615,M0057,Type C,234
2023-06-10,E01502,M0103,Type B,83
2023-02-01,E03372,M0199,Type B,540
2023-08-18,E02336,M0161,Type D,601
2023-05-20,E01098,M0017,Type C,400
2023-09-12,E05798,M0075,Type D,854
2023-01-22,E04678,M0157,Type D,937
2023-11-14,E09877,M0108,Type B,535
2023-12-26,E01174,M0057,Type A,298
2023-04-26,E02085,M0036,Type C,516
2023-09-13,E03903,M0168,Type C,161
2023-04-05,E03762,M0157,Type A,259
2023-01-22,E05061,M0121,Type C,349
2023-08-31,E03119,M0134,Type C,95
2023-04-07,E04031,M0112,Type B,487
2023-02-01,E08771,M0122,Type B,85
2023-03-04,E07666,M0157,Type C,301
2023-08-17,E08299,M0117,Type A,290
2023-06-02,E06258,M0076,Type B,983
2023-03-16,E01313,M0013,Type D,591
2023-11-22,E02374,M0082,Type A,245
2023-01-22,E06453,M0177,Type B,753
2023-04-23,E09933,M0162,Type D,884
2023-10-31,E05271,M0156,Type A,334
2023-04-25,E04571,M0152,Type B,710
2023-02-19,E03867,M0047,Type B,134
2023-11-30,E06429,M0183,Type B,937
2023-04-26,E06924,M0035,Type B,915
2023-01-26,E04453,M0107,Type A,753
2023-08-31,E07129,M0157,Type A,493
2023-05-16,E07607,M0195,Type A,288
2023-05-07,E02864,M0047,Type C,431
2023-02-23,E08775,M0061,Type C,458
2023-10-26,E07953,M0165,Type C,487
2023-11-02,E03286,M0187,Type A,813
2023-05-07,E00062,M0152,Type A,677
2023-10-29,E03938,M0104,Type C,234
2023-10-07,E03800,M0106,Type D,718
2023-12-20,E05534,M0178,Type D,120
2023-07-08,E03770,M0103,Type B,343
2023-11-06,E04156,M0026,Type D,828
2023-06-11,E05577,M0044,Type D,542
2023-07-21,E09424,M0114,Type C,419
2023-02-04,E07022,M0069,Type B,691
2023-12-16,E01737,M0162,Type D,682
2023-12-19,E09180,M0104,Type C,974
2023-03-27,E04541,M0079,Type B,199
2023-09-13,E06013,M0166,Type C,530
2023-11-15,E03180,M0081,Type B,493
2023-08-24,E04792,M0074,Type C,840
2023-04-23,E02784,M0181,Type D,576
2023-09-13,E04978,M0030,Type D,584
2023-03-25,E09868,M0065,Type A,294
2023-10-18,E00371,M0114,Type A,260
2023-12-04,E01935,M0031,Type D,937
2023-04-22,E05288,M0172,Type D,285
2023-10-17,E06341,M0150,Type A,815
2023-03-28,E04934,M0171,Type D,473
2023-09-29,E09503,M0193,Type D,22
2023-01-09,E03095,M0008,Type B,491
2023-01-18,E03277,M0056,Type B,522
2023-06-22,E08027,M0164,Type C,60
2023-08-16,E03304,M0120,Type C,136
2023-04-07,E04044,M0115,Type B,455
2023-08-17,E09729,M0134,Type D,962
2023-04-03,E05563,M0086,Type C,868
2023-04-26,E07915,M0123,Type C,312
2023-04-02,E07869,M0137,Type D,494
2023-03-12,E01702,M0073,Type A,74
2023-03-31,E00134,M0035,Type C,643
2023-06-16,E04340,M0081,Type A,386
2023-02-22,E02410,M0035,Type A,449
2023-03-06,E02603,M0194,Type A,28
2023-09-22,E02321,M0096,Type C,810
2023-07-23,E08999,M0159,Type D,681
2023-07-07,E04623,M0012,Type C,996
2023-10-10,E04955,M0198,Type C,293
2023-09-23,E00991,M0009,Type B,97
2023-06-23,E07861,M0005,Type B,536
2023-10-01,E06813,M0129,Type D,553
2023-11-12,E07666,M0174,Type B,557
2023-08-17,E01274,M0147,Type B,988
2023-09-29,E04241,M0013,Type A,335
2023-02-20,E00789,M0176,Type C,72
2023-06-25,E08190,M0177,Type D,570
2023-10-18,E07283,M0110,Type D,360
2023-05-19,E07646,M0146,Type D,424
2023-07-31,E00443,M0022,Type B,854
2023-04-04,E07224,M0025,Type D,419
2023-07-15,E04849,M0022,Type C,401
2023-12-25,E04779,M0126,Type A,342
2023-09-18,E09053,M0181,Type D,354
2023-06-16,E06265,M0006,Type C,102
2023-06-07,E03794,M0191,Type A,872
2023-03-23,E04419,M0102,Type A,575
2023-03-10,E03452,M0188,Type C,106
2023-05-31,E06618,M0198,Type C,305
2023-03-08,E09892,M0176,Type C,86
2023-12-01,E04247,M0059,Type D,187
2023-01-13,E01780,M0189,Type C,320
2023-11-27,E09721,M0172,Type C,578
2023-07-24,E05780,M0081,Type A,782
2023-04-05,E06945,M0188,Type A,617
2023-11-16,E06692,M0090,Type C,563
2023-11-29,E04808,M0189,Type A,227
2023-07-07,E02600,M0030,Type A,947
2023-02-26,E01223,M0017,Type D,418
2023-12-26,E06093,M0134,Type C,76
2023-09-14,E05003,M0109,Type C,511
2023-05-30,E07587,M0147,Type D,806
2023-06-14,E00484,M0142,Type B,283
2023-04-05,E07506,M0035,Type A,415
2023-05-23,E00639,M0054,Type D,527
2023-03-31,E08409,M0003,Type A,239
2023-08-13,E01365,M0098,Type C,817
2023-08-30,E07551,M0146,Type B,783
2023-02-13,E09373,M0132,Type D,899
2023-04-28,E09756,M0053,Type C,225
2023-10-20,E07532,M0103,Type B,816
2023-12-22,E01998,M0006,Type A,796
2023-05-02,E00975,M0165,Type A,248
2023-02-18,E01629,M0089,Type A,358
2023-11-02,E01205,M0104,Type B,468
2023-04-21,E04822,M0002,Type B,120
2023-08-14,E07504,M0009,Type D,32
2023-01-10,E01482,M0027,Type C,511
2023-02-16,E07186,M0111,Type D,525
2023-06-16,E04854,M0123,Type C,196
2023-10-24,E02449,M0025,Type D,897
2023-09-09,E01322,M0185,Type A,604
2023-04-24,E09131,M0183,Type B,908
2023-12-14,E00055,M0009,Type C,10
2023-07-07,E07268,M0024,Type C,764
2023-06-22,E07353,M0069,Type D,152
2023-05-25,E07016,M0020,Type B,188
2023-11-03,E02268,M0133,Type A,914
2023-02-04,E04183,M0076,Type C,973
2023-02-27,E06602,M0059,Type B,619
2023-04-29,E04220,M0120,Type C,425
2023-01-02,E05302,M0151,Type D,699
2023-08-25,E05461,M0200,Type D,877
2023-06-04,E00927,M0167,Type C,610
2023-04-07,E06504,M0006,Type C,190
2023-07-11,E08707,M0168,Type B,930
2023-03-23,E06321,M0093,Type C,35
2023-06-03,E09514,M0175,Type B,655
2023-09-20,E04310,M0042,Type B,117
2023-09-12,E00351,M0042,Type A,558
2023-05-16,E09277,M0154,Type A,445
2023-03-20,E05726,M0045,Type C,397
2023-11-18,E06104,M0107,Type B,670
2023-02-19,E03165,M0181,Type D,536
2023-10-15,E07214,M0151,Type B,640
2023-10-11,E05270,M0086,Type B,729
2023-11-21,E06617,M0138,Type B,334
2023-04-02,E01133,M0078,Type B,51
2023-09-14,E04229,M0120,Type C,728
2023-05-26,E09553,M0012,Type B,836
2023-03-19,E01090,M0062,Type C,514
2023-07-06,E07138,M0120,Type A,954
2023-06-04,E04156,M0079,Type B,115
2023-02-12,E05766,M0117,Type C,269
2023-08-28,E07220,M0119,Type B,945
2023-03-20,E08796,M0024,Type B,183
2023-08-04,E00668,M0174,Type D,801
2023-10-25,E01024,M0049,Type A,621
2023-08-09,E08673,M0035,Type D,102
2023-06-13,E05098,M0104,Type D,892
2023-07-06,E08075,M0074,Type D,614
2023-06-19,E06099,M0026,Type B,945
2023-12-16,E00625,M0159,Type D,706
2023-01-25,E07280,M0004,Type D,98
2023-10-20,E03646,M0079,Type A,427
2023-03-24,E00910,M0116,Type A,558
2023-02-06,E00602,M0120,Type A,517
2023-04-28,E04966,M0005,Type C,975
2023-07-04,E01403,M0035,Type C,948
2023-04-26,E01586,M0125,Type A,556
2023-02-06,E06973,M0179,Type D,551
2023-09-09,E06067,M0040,Type B,778
2023-08-02,E08257,M0198,Type D,265
2023-10-30,E05873,M0045,Type C,638
2023-11-28,E05227,M0122,Type D,117
2023-12-17,E05292,M0090,Type D,596
2023-08-21,E03210,M0104,Type A,186
2023-02-27,E09358,M0039,Type D,418
2023-07-03,E02507,M0171,Type B,430
2023-09-12,E03392,M0140,Type A,764
2023-10-17,E02795,M0089,Type A,264
2023-05-09,E00424,M0087,Type A,226
2023-08-18,E05504,M0056,Type B,224
2023-02-06,E05377,M0091,Type A,891
2023-06-12,E01256,M0044,Type A,897
2023-03-10,E04164,M0038,Type B,485
2023-01-11,E04076,M0142,Type B,187
2023-04-22,E00204,M0156,Type A,986
2023-08-19,E01304,M0154,Type D,526
2023-02-07,E07559,M0093,Type D,391
2023-08-30,E09256,M0080,Type D,327
2023-02-05,E09828,M0112,Type A,30
2023-02-28,E02625,M0045,Type A,488
2023-12-31,E09731,M0125,Type B,606
2023-11-29,E05599,M0113,Type C,88
2023-07-11,E02034,M0135,Type B,483
2023-10-21,E00079,M0052,Type B,743
2023-09-13,E04369,M0129,Type A,784
2023-05-06,E09757,M0009,Type B,983
2023-10-20,E08686,M0143,Type A,62
2023-11-18,E06199,M0109,Type B,752
2023-03-20,E06182,M0090,Type D,766
2023-12-16,E05869,M0098,Type A,953
2023-08-08,E04401,M0061,Type D,404
2023-06-26,E07956,M0045,Type A,248
2023-10-09,E02723,M0069,Type D,980
2023-10-23,E01062,M0099,Type C,47
2023-11-06,E04537,M0098,Type C,597
2023-02-22,E07582,M0050,Type A,63
2023-10-19,E05816,M0016,Type B,100
2023-06-25,E09739,M0038,Type B,898
2023-06-17,E03022,M0181,Type B,77
2023-02-08,E07346,M0055,Type A,735
2023-04-06,E02008,M0184,Type D,805
2023-04-20,E09245,M0156,Type B,814
2023-12-23,E05117,M0157,Type C,773
2023-06-09,E01409,M0030,Type B,382
2023-12-23,E00252,M0184,Type D,460
2023-09-25,E01357,M0193,Type B,594
2023-01-02,E03651,M0102,Type B,802
2023-03-24,E06814,M0138,Type C,56
2023-04-18,E01699,M0047,Type B,800
2023-12-25,E02517,M0117,Type B,755
2023-02-04,E07256,M0071,Type A,342
2023-09-11,E03752,M0090,Type B,395
2023-02-12,E06585,M0063,Type A,132
2023-07-02,E04083,M0125,Type D,586
2023-01-19,E01520,M0163,Type B,156
2023-04-26,E09811,M0018,Type A,475
2023-07-11,E07147,M0155,Type B,19
2023-12-24,E04632,M0128,Type D,988
2023-09-26,E07668,M0088,Type A,946
2023-08-24,E04650,M0116,Type A,330
2023-09-15,E08847,M0120,Type B,876
2023-08-28,E08304,M0076,Type C,668
2023-03-11,E08090,M0185,Type B,804
