Date,Employee ID,Check-in Time,Check-out Time,Shift
2023-03-18,E06981,06:19:17,06:01:08,Evening
2023-06-10,E02302,09:28:42,17:15:18,Evening
2023-06-19,E02697,18:35:30,22:44:25,Morning
2023-07-19,E03040,16:45:50,14:08:31,Morning
2023-06-17,E02074,07:18:31,09:55:06,Morning
2023-01-04,E04300,23:17:33,10:55:28,Morning
2023-11-25,E07097,05:30:13,08:37:28,Evening
2023-07-02,E02885,07:11:46,03:28:34,Evening
2023-09-29,E03338,08:06:33,20:46:42,Morning
2023-07-07,E05649,19:46:55,10:44:06,Morning
2023-07-14,E03750,13:25:31,01:44:42,Morning
2023-12-08,E08548,16:44:44,18:45:15,Night
2023-06-20,E05687,01:55:32,01:54:47,Evening
2023-11-16,E09002,07:21:11,20:03:47,Evening
2023-10-05,E07376,13:26:11,11:26:03,Night
2023-04-07,E05351,01:35:31,09:01:11,Morning
2023-06-27,E06122,13:43:37,04:39:20,Morning
2023-08-04,E08257,13:30:41,07:48:04,Morning
2023-07-30,E02677,23:36:32,15:25:21,Evening
2023-01-21,E03325,13:35:12,03:38:06,Night
2023-08-04,E03845,03:14:12,19:43:54,Night
2023-07-30,E00013,00:05:52,11:04:55,Night
2023-02-25,E02446,12:45:23,19:18:32,Night
2023-02-05,E07423,20:52:57,05:26:11,Morning
2023-08-29,E09819,08:34:09,13:15:34,Evening
2023-01-08,E04180,08:24:11,15:23:35,Evening
2023-10-12,E07742,17:43:17,03:42:03,Night
2023-01-15,E09399,02:08:48,16:26:29,Morning
2023-06-29,E00974,04:11:19,21:48:48,Evening
2023-12-12,E05543,04:56:48,13:19:43,Morning
2023-03-03,E01884,09:25:51,21:31:49,Night
2023-08-02,E02336,02:52:08,22:44:11,Morning
2023-10-31,E08591,10:40:34,08:38:38,Night
2023-02-20,E04162,14:19:06,10:35:49,Evening
2023-10-10,E08539,15:10:57,07:53:23,Evening
2023-08-22,E08057,12:13:48,22:50:33,Evening
2023-08-20,E08385,20:41:54,20:02:23,Morning
2023-08-29,E00088,21:36:04,04:32:54,Morning
2023-02-26,E08760,09:21:26,02:13:45,Evening
2023-04-27,E03370,23:57:29,18:50:18,Night
2023-08-28,E08909,04:56:20,00:59:18,Evening
2023-10-05,E06362,14:15:38,18:42:22,Evening
2023-09-14,E04849,01:37:47,01:32:47,Night
2023-06-15,E02011,21:56:16,11:15:51,Morning
2023-07-27,E02123,17:35:45,03:18:42,Morning
2023-05-19,E06334,08:49:29,16:16:30,Night
2023-01-02,E09674,12:30:50,09:29:30,Evening
2023-11-27,E06386,07:46:28,10:30:54,Night
2023-05-19,E01757,01:40:21,04:11:23,Night
2023-11-11,E08985,21:53:14,01:34:10,Night
2023-11-12,E03276,16:50:56,18:15:16,Morning
2023-04-21,E00252,10:59:04,01:16:17,Morning
2023-02-06,E08016,19:43:42,05:41:19,Morning
2023-09-26,E03059,22:15:18,12:14:52,Morning
2023-07-18,E09351,22:17:51,01:55:57,Morning
2023-10-04,E07893,16:42:24,12:25:54,Evening
2023-10-28,E02904,22:51:12,09:19:16,Night
2023-04-26,E07656,21:18:17,22:32:17,Night
2023-02-21,E01108,05:19:20,00:25:05,Morning
2023-12-29,E09756,08:17:45,07:05:13,Night
2023-07-18,E09155,21:37:31,19:20:56,Night
2023-04-20,E03479,04:00:23,00:27:26,Night
2023-07-24,E00137,02:56:45,22:37:40,Night
2023-06-17,E09353,17:56:23,11:51:58,Night
2023-03-09,E02496,18:42:47,22:38:53,Evening
2023-10-10,E08251,04:07:07,04:48:00,Evening
2023-05-14,E01210,08:44:50,08:42:17,Night
2023-05-28,E07996,01:14:10,20:06:21,Evening
2023-09-18,E08856,00:29:30,19:18:57,Night
2023-10-11,E02156,04:33:47,20:51:58,Evening
2023-07-16,E01655,11:03:25,19:49:44,Night
2023-03-15,E09334,06:56:51,00:44:18,Morning
2023-07-05,E02063,03:37:57,04:09:00,Morning
2023-04-01,E00344,07:49:47,08:25:40,Morning
2023-05-06,E06236,02:31:04,21:22:52,Night
2023-04-02,E09685,14:32:11,03:26:31,Night
2023-03-09,E03456,14:12:40,11:09:56,Morning
2023-04-26,E07304,20:57:25,13:47:51,Night
2023-04-09,E05182,04:58:43,16:14:27,Evening
2023-03-09,E09970,20:54:43,12:18:54,Morning
2023-06-20,E05360,07:57:03,05:15:21,Evening
2023-07-25,E00377,04:17:47,15:31:02,Night
2023-03-29,E03311,13:32:05,17:28:43,Night
2023-11-13,E00614,04:37:05,21:45:12,Evening
2023-01-10,E09491,23:12:37,14:29:38,Night
2023-06-01,E08109,00:12:01,11:27:15,Night
2023-02-10,E02463,01:56:09,04:17:54,Evening
2023-09-28,E07389,18:21:37,10:00:02,Morning
2023-09-29,E09016,16:23:22,04:38:46,Evening
2023-06-19,E00472,03:19:37,19:14:03,Morning
2023-04-05,E07746,01:09:05,18:26:11,Evening
2023-02-19,E02612,13:50:41,12:09:51,Evening
2023-09-03,E04690,12:44:37,18:21:32,Morning
2023-12-08,E04010,20:46:03,03:19:27,Night
2023-08-15,E00035,11:40:45,15:33:19,Evening
2023-07-16,E08505,19:02:40,14:17:17,Evening
2023-04-27,E09988,18:30:52,22:29:51,Evening
2023-12-25,E05152,13:00:40,06:00:01,Night
2023-10-07,E00269,02:49:37,05:21:14,Night
2023-06-12,E08039,03:55:10,16:58:08,Night
2023-12-09,E07023,23:45:16,13:25:19,Night
2023-04-05,E08770,18:27:12,00:51:06,Morning
2023-03-20,E07314,17:09:06,17:42:59,Night
2023-11-18,E03610,11:06:22,14:58:04,Night
2023-04-10,E06750,13:53:38,02:07:33,Morning
2023-08-12,E02925,18:33:45,17:21:54,Night
2023-07-27,E04485,14:52:45,05:13:56,Morning
2023-03-19,E06195,07:49:03,23:26:19,Evening
2023-10-31,E01020,11:24:29,23:59:22,Evening
2023-08-18,E01753,18:01:03,05:59:08,Morning
2023-01-31,E03156,10:47:24,08:48:27,Evening
2023-02-07,E05093,13:02:54,08:47:37,Morning
2023-07-14,E05520,09:27:33,23:58:46,Evening
2023-01-07,E01283,19:04:35,17:52:18,Morning
2023-05-20,E06946,22:17:43,02:22:38,Evening
2023-08-24,E05926,01:39:37,18:20:33,Morning
2023-09-18,E09561,15:40:01,04:05:46,Evening
2023-01-27,E00128,23:18:49,01:09:13,Night
2023-05-22,E05365,12:55:43,03:41:35,Morning
2023-09-05,E07017,11:14:51,04:38:36,Evening
2023-11-20,E09474,22:53:45,22:28:32,Night
2023-10-28,E08747,09:14:12,23:42:20,Evening
2023-03-31,E04003,01:33:37,10:09:00,Morning
2023-12-30,E06583,04:23:42,06:19:25,Night
2023-11-20,E00191,00:20:48,10:09:00,Morning
2023-01-21,E02210,21:01:05,05:55:34,Evening
2023-03-12,E00558,13:31:03,14:07:08,Evening
2023-10-23,E09289,13:52:55,08:55:17,Evening
2023-05-06,E05073,01:38:07,20:05:10,Morning
2023-03-01,E09815,01:18:55,13:47:22,Evening
2023-04-13,E06219,18:52:32,18:17:40,Night
2023-04-19,E02529,00:07:12,09:16:45,Morning
2023-05-19,E07681,03:14:42,07:08:43,Night
2023-12-18,E08623,23:27:56,07:30:30,Night
2023-01-05,E01676,08:05:53,21:38:32,Morning
2023-02-09,E09535,04:03:16,13:44:39,Evening
2023-11-19,E00642,14:00:12,19:11:51,Night
2023-10-06,E06038,02:56:48,02:56:31,Morning
2023-09-25,E04098,05:09:05,01:35:21,Night
2023-12-29,E09489,20:18:57,07:05:05,Morning
2023-08-30,E05105,06:47:09,06:03:00,Evening
2023-10-09,E02648,21:47:06,10:36:57,Morning
2023-01-06,E09368,16:03:42,11:02:52,Morning
2023-10-27,E09470,07:23:18,12:13:52,Morning
2023-12-25,E09462,08:35:33,14:01:50,Night
2023-01-27,E01361,07:32:06,14:40:58,Night
2023-09-21,E00536,18:23:28,11:30:49,Night
2023-11-16,E05980,09:36:11,07:04:37,Night
2023-11-29,E03853,12:20:26,01:53:03,Evening
2023-06-14,E08116,19:07:04,15:40:14,Morning
2023-08-15,E01398,13:31:24,05:01:45,Morning
2023-03-12,E09349,08:49:22,22:19:51,Morning
2023-09-26,E03018,14:58:45,10:51:42,Evening
2023-08-24,E00863,23:23:25,22:10:48,Evening
2023-01-10,E02142,03:20:52,13:47:30,Morning
2023-02-18,E05099,19:32:38,12:43:11,Morning
2023-03-03,E06818,06:55:55,20:09:02,Morning
2023-05-26,E07019,15:38:09,08:04:06,Morning
2023-06-07,E00974,22:01:01,01:53:41,Night
2023-01-10,E08046,01:16:49,17:40:37,Morning
2023-03-27,E08995,12:14:51,08:09:13,Night
2023-08-05,E01692,13:07:01,07:44:07,Morning
2023-12-28,E02647,07:54:30,20:19:26,Evening
2023-12-14,E07143,14:04:57,08:38:36,Evening
2023-11-27,E07475,11:26:31,08:46:07,Evening
2023-09-24,E05973,19:20:26,19:04:24,Evening
2023-09-29,E00859,08:56:28,09:02:05,Evening
2023-03-29,E04457,19:18:01,04:56:37,Night
2023-03-13,E01170,05:29:25,10:38:45,Night
2023-10-09,E07699,00:53:54,02:12:57,Night
2023-09-22,E05335,06:20:04,12:02:18,Evening
2023-07-23,E02040,20:20:33,18:15:18,Morning
2023-07-29,E09626,20:25:06,02:29:58,Morning
2023-03-02,E01234,12:05:56,09:41:06,Night
2023-10-25,E03009,08:59:28,07:13:15,Night
2023-02-26,E01667,06:40:52,14:32:11,Night
2023-07-31,E04953,21:24:12,21:05:03,Night
2023-03-28,E07974,01:14:53,03:32:48,Morning
2023-11-06,E06523,01:06:00,16:37:41,Night
2023-12-25,E04285,18:34:09,05:42:02,Night
2023-06-20,E05844,05:48:32,03:14:20,Morning
2023-07-14,E01161,10:58:59,20:50:34,Evening
2023-04-23,E05885,09:27:56,08:04:30,Morning
2023-05-17,E01108,13:03:36,03:10:21,Morning
2023-11-25,E06112,06:33:18,21:11:01,Evening
2023-01-08,E02073,04:56:40,02:43:21,Morning
2023-04-13,E07968,03:02:59,12:09:30,Morning
2023-01-14,E05833,02:54:02,03:34:36,Evening
2023-03-02,E04202,15:52:15,07:21:17,Evening
2023-10-20,E04403,22:52:14,20:37:34,Morning
2023-07-31,E09847,11:58:48,15:09:32,Morning
2023-08-22,E06131,11:57:34,16:07:59,Evening
2023-10-12,E03868,19:13:58,03:12:05,Morning
2023-10-09,E08385,01:16:02,09:03:57,Night
2023-06-22,E06134,22:55:03,21:41:19,Evening
2023-10-12,E03908,19:10:32,16:27:05,Morning
2023-06-22,E00793,00:52:26,20:33:39,Morning
2023-04-30,E03941,07:28:01,16:58:59,Night
2023-10-07,E02491,14:28:29,23:08:31,Evening
2023-02-27,E07739,16:32:58,17:45:29,Morning
2023-03-05,E08505,22:18:35,07:08:29,Night
2023-04-17,E07677,02:05:58,14:34:50,Morning
2023-10-02,E02839,08:34:21,20:50:39,Night
2023-03-22,E09770,11:52:25,10:41:04,Night
2023-01-21,E06007,19:57:40,15:07:34,Evening
2023-01-23,E01848,22:49:44,04:28:46,Night
2023-06-23,E02344,18:45:05,21:53:30,Evening
2023-03-20,E07096,19:32:50,05:59:54,Morning
2023-12-29,E03902,16:50:48,22:26:43,Night
2023-08-24,E08438,00:29:48,16:58:14,Night
2023-10-30,E01157,01:48:37,22:44:03,Night
2023-07-11,E00119,16:33:07,01:25:59,Morning
2023-10-24,E03336,22:05:13,20:09:41,Morning
2023-05-17,E09980,10:08:37,07:30:27,Evening
2023-06-05,E06301,09:43:22,20:18:24,Evening
2023-12-07,E01120,18:59:55,17:27:33,Evening
2023-06-05,E04487,05:49:36,12:43:41,Morning
2023-01-30,E02501,04:38:51,10:28:01,Evening
2023-03-17,E05170,03:31:47,18:31:31,Night
2023-02-09,E03383,13:48:14,14:30:34,Evening
2023-07-22,E01276,15:44:37,02:53:19,Evening
2023-07-29,E02858,14:29:07,23:34:27,Morning
2023-05-07,E04415,16:16:42,22:23:05,Night
2023-12-27,E06876,10:35:08,11:20:30,Evening
2023-11-15,E04211,03:37:27,03:15:18,Morning
2023-06-07,E03329,03:19:42,00:57:56,Night
2023-10-22,E01506,19:49:17,22:01:28,Night
2023-01-16,E04283,01:26:47,01:56:04,Evening
2023-07-15,E05907,21:40:38,11:33:23,Morning
2023-05-30,E06726,04:57:44,22:34:08,Morning
2023-05-10,E01501,12:38:05,23:53:25,Night
2023-03-23,E06666,19:35:24,01:37:11,Morning
2023-02-19,E06213,10:20:36,22:41:32,Morning
2023-03-16,E05689,13:23:31,20:08:30,Morning
2023-09-14,E02075,16:49:37,15:48:00,Morning
2023-10-08,E09254,20:02:58,13:27:44,Night
2023-08-03,E04611,04:06:15,13:13:27,Night
2023-06-23,E08484,21:02:06,02:15:52,Night
2023-09-22,E03906,04:19:25,21:35:26,Morning
2023-07-10,E02129,19:09:17,21:56:48,Evening
2023-03-04,E03471,14:31:47,05:23:46,Night
2023-04-05,E05052,23:36:13,18:40:34,Evening
2023-11-11,E06910,05:28:36,07:09:35,Night
2023-08-22,E07410,14:56:58,10:30:46,Evening
2023-12-15,E07100,15:31:47,11:18:25,Evening
2023-06-15,E09234,20:12:42,11:12:27,Night
2023-10-02,E05725,11:58:11,08:47:14,Night
2023-11-25,E04533,13:39:56,00:20:41,Evening
2023-02-24,E04286,07:44:37,09:38:40,Night
2023-11-13,E06460,18:30:49,02:49:45,Night
2023-06-06,E00472,12:43:28,10:44:44,Evening
2023-05-12,E09084,11:58:12,03:39:14,Night
2023-10-28,E05172,05:55:08,20:14:10,Night
2023-12-01,E03827,14:25:58,23:48:26,Evening
2023-10-07,E04795,15:08:21,13:22:00,Night
2023-05-26,E08845,13:29:37,06:32:28,Evening
2023-05-29,E04578,21:10:28,22:21:41,Night
2023-05-02,E05401,00:30:55,20:55:05,Night
2023-02-09,E01878,05:56:52,16:57:45,Morning
2023-05-18,E05294,07:44:24,14:22:58,Night
2023-07-07,E09166,09:40:48,11:35:34,Night
2023-04-15,E08589,05:33:19,10:15:18,Morning
2023-01-24,E00588,03:25:04,12:21:55,Night
2023-06-11,E05438,02:35:53,21:27:38,Evening
2023-12-27,E04169,16:15:40,03:45:46,Morning
2023-03-05,E00205,04:32:10,17:38:44,Night
2023-10-04,E07581,10:22:03,01:05:56,Night
2023-06-02,E03551,17:04:46,19:39:31,Night
2023-03-07,E00006,19:03:52,03:35:07,Evening
2023-06-04,E03567,19:31:56,16:36:07,Evening
2023-10-04,E03311,07:00:35,13:16:31,Night
2023-07-08,E09589,05:02:51,03:34:10,Evening
2023-11-14,E09317,15:22:40,00:10:54,Morning
2023-01-09,E08658,00:52:33,17:41:19,Evening
2023-03-04,E06533,18:01:37,19:03:16,Morning
2023-09-15,E03177,05:56:45,06:14:33,Morning
2023-04-09,E07612,03:46:13,20:58:26,Night
2023-09-19,E01453,09:38:53,21:45:08,Night
2023-01-26,E05868,18:46:34,17:57:27,Morning
2023-06-06,E08148,03:18:09,07:48:47,Morning
2023-03-12,E00994,17:30:03,10:59:33,Night
2023-11-06,E02091,05:01:56,17:53:10,Night
2023-01-02,E03329,01:00:17,00:04:13,Night
2023-01-01,E08248,21:34:34,21:59:53,Morning
2023-11-14,E05646,23:44:46,12:07:37,Evening
2023-07-08,E07043,20:47:45,06:24:18,Night
2023-11-10,E06092,04:43:23,14:06:42,Night
2023-09-04,E02033,19:18:14,03:35:44,Evening
2023-04-26,E08843,20:36:37,01:01:15,Evening
2023-10-20,E06123,05:29:48,14:50:02,Night
2023-07-20,E07607,08:10:20,04:36:30,Morning
2023-03-18,E06890,07:01:24,20:33:00,Morning
2023-12-03,E08230,04:56:07,19:29:17,Morning
2023-12-14,E08727,12:34:12,20:14:21,Evening
2023-03-31,E09350,14:46:38,21:25:45,Morning
2023-03-24,E07584,03:56:14,00:35:00,Evening
2023-06-26,E00647,12:25:40,00:23:18,Morning
2023-12-17,E07454,07:23:34,12:48:20,Evening
2023-08-02,E06637,06:48:07,06:20:27,Morning
2023-05-14,E09006,23:58:23,22:20:48,Morning
2023-06-20,E03890,22:34:46,00:37:36,Evening
2023-06-18,E06909,23:18:00,21:00:22,Morning
2023-09-03,E03693,21:36:36,17:08:49,Morning
2023-12-31,E02735,19:49:48,01:14:27,Morning
2023-12-13,E07130,04:25:17,13:24:24,Morning
2023-07-15,E00828,05:02:05,08:58:45,Morning
2023-08-21,E01927,04:07:57,15:28:24,Night
2023-11-14,E06546,07:56:08,13:32:46,Morning
2023-07-15,E00857,14:24:21,16:54:01,Morning
2023-11-06,E09901,16:05:16,12:26:08,Evening
2023-10-30,E00696,10:11:48,08:27:41,Evening
2023-06-30,E02568,00:17:30,13:06:21,Night
2023-03-06,E04983,06:12:22,17:10:12,Night
2023-11-13,E03617,10:01:28,13:03:47,Morning
2023-12-14,E07105,16:12:04,20:52:32,Evening
2023-12-16,E09422,10:51:31,21:42:24,Morning
2023-02-19,E05736,05:58:42,00:28:17,Morning
2023-09-12,E03341,09:54:33,11:03:51,Morning
2023-01-25,E04908,17:56:54,04:33:41,Evening
2023-07-03,E02263,10:35:43,10:28:44,Night
2023-02-07,E07184,17:28:38,11:55:06,Evening
2023-01-23,E06600,21:31:11,22:47:42,Night
2023-12-26,E07079,22:27:05,13:09:42,Morning
2023-02-10,E03351,02:19:30,08:59:34,Morning
2023-01-15,E03429,14:26:56,04:54:58,Morning
2023-10-01,E06697,07:56:58,23:05:03,Morning
2023-11-09,E05745,01:48:21,14:17:12,Night
2023-03-29,E00535,17:50:01,09:30:32,Morning
2023-01-23,E00252,16:58:54,01:18:40,Evening
2023-11-12,E09845,07:19:27,13:07:14,Morning
2023-05-15,E00644,22:00:55,07:15:06,Evening
2023-05-25,E03861,23:43:25,04:51:02,Evening
2023-03-30,E02127,22:59:40,03:51:00,Night
2023-09-15,E07805,22:32:48,10:22:25,Night
2023-03-28,E06025,13:10:15,14:03:10,Morning
2023-09-07,E00431,18:02:15,06:04:34,Morning
2023-07-05,E09760,13:10:53,04:55:59,Morning
2023-05-31,E06428,08:17:08,03:15:50,Night
2023-12-11,E00817,14:04:36,01:02:31,Night
2023-10-13,E09745,06:02:42,10:12:06,Morning
2023-01-09,E09332,16:47:52,21:52:18,Night
2023-02-27,E02909,10:18:00,01:30:38,Morning
2023-11-17,E03970,16:58:58,21:54:27,Evening
2023-12-10,E00996,23:32:31,16:26:46,Evening
2023-10-22,E02711,17:49:14,04:11:01,Night
2023-11-21,E01270,22:53:33,22:51:53,Morning
2023-12-17,E05949,15:03:29,23:01:57,Night
2023-11-16,E02811,08:47:29,02:40:33,Morning
2023-01-13,E02841,14:49:46,14:06:24,Night
2023-12-08,E06813,03:01:52,08:58:13,Morning
2023-03-11,E04055,10:24:58,17:30:11,Morning
2023-07-29,E03811,16:03:31,18:14:28,Morning
2023-04-05,E07988,23:56:20,06:23:34,Morning
2023-01-21,E07898,17:08:59,23:18:14,Night
2023-04-09,E08998,21:00:28,22:13:47,Evening
2023-04-09,E00695,04:06:15,16:19:47,Night
2023-04-12,E03632,02:22:45,14:32:23,Evening
2023-05-21,E09215,03:46:13,09:50:38,Morning
2023-02-17,E05232,23:48:31,13:15:41,Night
2023-08-20,E03310,13:50:38,13:35:02,Evening
2023-06-07,E01875,09:34:32,04:23:51,Night
2023-07-13,E02128,05:19:18,15:36:42,Morning
2023-04-27,E00025,19:15:29,10:27:37,Night
2023-08-07,E03444,22:37:52,13:36:10,Evening
2023-06-23,E03087,21:14:39,20:56:30,Morning
2023-12-28,E09858,01:49:14,05:19:15,Morning
2023-12-27,E08025,01:20:39,21:37:27,Morning
2023-11-12,E09742,09:47:32,15:58:09,Morning
2023-02-03,E09009,02:16:30,00:01:51,Evening
2023-06-28,E05456,23:16:33,20:20:23,Morning
2023-08-25,E08107,07:14:33,14:55:37,Morning
2023-01-11,E09711,07:18:34,07:59:43,Night
2023-03-18,E07663,15:20:04,18:56:42,Night
2023-04-10,E08055,13:47:31,00:17:03,Morning
2023-12-28,E06136,14:56:04,05:51:16,Evening
2023-09-11,E05641,23:59:18,08:21:03,Evening
2023-03-20,E08176,15:54:14,19:12:26,Evening
2023-07-19,E05124,05:03:38,07:14:49,Night
2023-02-15,E03471,18:07:37,18:46:31,Morning
2023-12-16,E01222,19:19:03,21:19:55,Night
2023-03-26,E06900,09:12:14,20:27:02,Morning
2023-12-03,E05284,05:02:51,03:38:55,Evening
2023-03-17,E07889,23:10:20,21:21:33,Morning
2023-05-26,E05262,23:14:06,21:35:03,Night
2023-05-20,E09028,09:18:59,08:29:35,Morning
2023-12-04,E06732,08:00:24,10:35:38,Morning
2023-01-03,E03289,12:19:01,01:27:33,Night
2023-11-08,E09303,11:58:31,16:04:27,Evening
2023-05-14,E00987,11:23:14,12:09:04,Evening
2023-09-03,E05777,14:54:05,08:34:03,Evening
2023-06-28,E09228,23:56:15,09:29:07,Morning
2023-01-30,E03035,17:28:42,12:13:01,Morning
2023-02-16,E08762,05:54:47,20:33:44,Night
2023-12-13,E04675,11:39:37,16:32:11,Evening
2023-11-24,E06973,05:54:42,18:10:05,Evening
2023-04-09,E04518,12:20:13,13:55:06,Evening
2023-04-06,E08568,06:53:06,09:05:13,Morning
2023-06-21,E01910,19:34:27,11:15:30,Night
2023-01-28,E03935,23:34:11,21:20:35,Evening
2023-08-31,E07648,05:40:03,00:50:46,Night
2023-02-25,E05783,05:27:00,02:15:22,Morning
2023-07-22,E07526,14:48:41,12:36:18,Night
2023-10-05,E01568,14:01:10,03:19:06,Morning
2023-02-10,E00525,08:18:43,00:59:49,Morning
2023-06-03,E06535,10:11:58,10:01:15,Evening
2023-11-15,E04706,08:48:22,05:35:56,Morning
2023-04-21,E01437,21:51:03,10:52:20,Morning
2023-06-29,E02651,00:28:58,18:18:45,Night
2023-11-09,E03388,15:17:20,09:33:31,Evening
2023-09-19,E01292,06:14:46,05:05:52,Morning
2023-01-02,E06961,07:39:23,04:15:34,Night
2023-06-07,E09449,13:46:57,11:06:17,Night
2023-11-27,E06286,18:56:57,07:47:08,Evening
2023-02-01,E04133,16:28:48,21:40:42,Night
2023-06-04,E05103,07:59:40,16:50:47,Night
2023-02-14,E03343,14:12:13,20:24:32,Evening
2023-12-10,E04618,16:57:35,13:58:44,Night
2023-11-22,E00179,19:26:22,01:53:44,Evening
2023-05-03,E07163,21:16:18,16:41:28,Morning
2023-01-06,E06881,07:52:23,07:32:55,Night
2023-05-27,E08427,01:29:25,05:51:10,Night
2023-10-03,E05695,20:17:07,14:47:54,Night
2023-04-10,E02537,02:02:22,06:05:35,Evening
2023-09-30,E03317,11:05:16,01:32:53,Morning
2023-08-12,E05927,23:20:43,19:53:53,Night
2023-01-04,E02642,15:54:54,08:28:45,Night
2023-10-06,E01355,00:20:55,19:35:08,Morning
2023-08-13,E01695,22:02:14,14:04:20,Night
2023-08-30,E05777,04:47:44,01:53:45,Night
2023-08-20,E01939,10:46:54,10:22:01,Evening
2023-03-04,E03334,22:00:33,04:14:11,Morning
2023-02-08,E04239,04:38:34,14:20:11,Morning
2023-08-02,E07658,01:52:05,21:04:16,Evening
2023-02-01,E07776,19:11:19,02:36:25,Evening
2023-03-29,E06031,09:36:23,11:13:26,Morning
2023-09-08,E08582,21:06:51,20:59:19,Morning
2023-01-30,E03843,06:23:17,09:50:50,Evening
2023-09-17,E04974,01:36:19,00:44:14,Evening
2023-06-24,E01654,06:04:10,22:01:59,Evening
2023-06-13,E06026,12:57:59,17:52:43,Morning
2023-06-20,E07110,21:57:49,13:28:50,Morning
2023-04-29,E01687,23:32:18,03:23:43,Night
2023-02-16,E08089,03:14:02,00:19:20,Morning
2023-12-10,E02428,12:10:34,05:21:45,Evening
2023-09-24,E01497,20:59:06,05:40:42,Night
2023-09-28,E04622,15:27:01,12:14:04,Morning
2023-10-14,E05744,05:40:52,21:27:12,Night
2023-09-15,E06946,10:35:45,00:57:48,Evening
2023-06-01,E08348,01:36:03,03:50:41,Evening
2023-01-19,E06703,15:33:09,09:11:19,Morning
2023-10-31,E08968,03:30:49,23:58:57,Night
2023-10-05,E06256,02:35:05,09:53:52,Night
2023-04-11,E00328,21:04:44,03:14:10,Night
2023-04-22,E08839,12:18:25,23:54:18,Evening
2023-03-22,E05660,01:14:26,23:02:00,Evening
2023-03-24,E03568,07:06:24,01:11:12,Evening
2023-12-05,E09419,17:35:44,16:21:19,Night
2023-08-11,E09730,04:17:15,07:55:28,Evening
2023-06-19,E01554,22:41:42,20:46:45,Night
2023-08-24,E03571,23:28:20,02:03:12,Night
2023-07-17,E06797,17:40:31,19:05:40,Evening
2023-04-09,E09687,10:08:31,12:56:29,Morning
2023-01-18,E04960,19:55:21,14:02:35,Morning
2023-09-05,E08746,07:15:01,18:11:29,Night
2023-05-29,E09850,23:36:33,02:33:55,Night
2023-11-19,E05926,20:34:46,14:02:15,Morning
2023-02-28,E04788,17:38:23,03:37:28,Night
2023-03-10,E01615,06:38:25,20:23:31,Night
2023-11-10,E00394,16:32:23,08:24:17,Morning
2023-01-07,E09062,17:49:28,18:35:03,Morning
2023-07-21,E07172,00:30:53,21:09:44,Night
2023-08-23,E03653,04:13:40,12:51:35,Morning
2023-04-29,E04838,02:26:08,07:51:48,Evening
2023-06-05,E03010,13:27:24,02:59:27,Night
2023-01-14,E02283,18:59:28,01:16:40,Evening
2023-10-06,E08614,01:43:30,20:24:22,Evening
2023-01-08,E06298,16:16:19,16:43:55,Morning
2023-04-14,E08433,00:17:57,15:39:41,Night
2023-09-09,E05309,17:23:19,21:19:15,Night
2023-01-14,E04693,23:49:45,16:03:55,Night
2023-08-17,E00051,19:02:33,05:00:30,Morning
2023-06-25,E08009,16:11:03,18:00:59,Night
2023-10-25,E09403,07:57:31,13:21:43,Night
2023-05-22,E05983,02:20:20,00:11:09,Evening
2023-08-18,E07381,21:16:47,09:20:34,Evening
2023-12-04,E05064,11:31:14,12:37:59,Night
2023-12-26,E06996,09:12:21,16:13:34,Morning
2023-05-02,E08341,19:42:25,04:14:41,Evening
2023-08-18,E05386,22:54:00,05:04:17,Morning
2023-01-08,E06527,05:00:15,21:06:39,Evening
2023-10-26,E02744,20:48:19,03:13:46,Night
2023-01-17,E05747,02:35:27,14:26:33,Morning
2023-06-12,E03710,19:05:45,01:16:39,Morning
2023-05-12,E01166,22:38:14,11:43:31,Night
2023-05-19,E02016,22:40:19,17:18:43,Evening
2023-02-20,E05941,18:45:54,04:54:31,Morning
2023-04-10,E04285,07:28:54,21:28:02,Evening
2023-04-30,E00987,18:53:32,06:55:30,Evening
2023-06-15,E02560,08:47:46,01:09:21,Evening
2023-12-21,E09003,23:31:07,15:16:01,Night
2023-08-11,E05294,02:18:33,18:11:35,Morning
2023-06-04,E01139,17:54:23,20:18:11,Night
2023-11-13,E09509,16:53:13,06:04:18,Night
2023-09-08,E04764,17:20:13,12:47:15,Evening
2023-01-14,E09607,02:29:23,22:02:42,Night
2023-06-05,E06955,01:58:32,01:17:25,Morning
2023-12-26,E04775,04:31:39,09:24:28,Night
2023-12-09,E05391,08:12:44,07:06:10,Morning
2023-06-04,E00105,13:09:50,07:54:30,Morning
2023-05-30,E02760,00:52:19,19:16:22,Evening
2023-11-06,E04960,07:52:23,07:05:12,Morning
2023-05-19,E06873,10:54:57,20:03:07,Morning
2023-05-01,E03977,09:04:51,11:11:31,Morning
2023-02-12,E06750,02:22:28,20:41:42,Night
2023-08-27,E02206,11:44:38,05:45:41,Night
2023-03-01,E03796,13:21:27,20:02:05,Evening
