Employee ID,Overtime Hours,Regular Hours,Pay per Hour,Total Salary
E05926,20,134,22.14,3409.56
E04788,6,164,20.61,3503.7
E01615,7,172,19.82,3547.78
E00394,13,176,29.65,5603.85
E09062,3,133,18.07,2457.52
E07172,19,150,31.01,5240.69
E03653,9,132,48.1,6782.1
E04838,12,137,27.27,4063.23
E03010,7,175,46.44,8452.08
E02283,12,172,20.07,3692.88
E08614,18,160,31.32,5574.96
E06298,1,172,21.17,3662.41
E08433,10,137,29.37,4317.39
E05309,17,159,18.87,3321.12
E04693,10,180,39.36,7478.4
E00051,17,140,14.83,2328.31
E08009,1,127,22.74,2910.72
E09403,3,170,14.72,2546.56
E05983,20,132,11.09,1685.68
E07381,19,163,26.01,4733.82
E05064,18,148,20.56,3412.96
E06996,4,162,36.05,5984.3
E08341,17,151,13.25,2226.0
E05386,9,132,48.81,6882.21
E06527,15,180,41.33,8059.35
E02744,16,121,39.89,5464.93
E05747,20,180,13.55,2710.0
E03710,13,155,42.41,7124.88
E01166,19,120,11.89,1652.71
E02016,16,134,31.29,4693.5
E05941,3,142,22.43,3252.35
E04285,11,129,29.55,4137.0
E00987,17,157,18.23,3172.02
E02560,11,170,23.32,4220.92
E09003,12,133,24.6,3567.0
E05294,12,148,38.49,6158.4
E01139,17,120,48.99,6711.63
E09509,20,171,17.86,3411.26
E04764,15,124,39.55,5497.45
E09607,18,172,39.58,7520.2
E06955,8,131,15.28,2123.92
E04775,8,179,23.06,4312.22
E05391,15,177,32.82,6301.44
E00105,6,172,22.88,4072.64
E02760,19,172,25.12,4797.92
E04960,17,160,48.11,8515.47
E06873,14,147,15.12,2434.32
E03977,2,130,22.77,3005.64
E06750,3,159,16.04,2598.48
E02206,3,172,26.51,4639.25
E03796,1,145,29.5,4307.0
E05775,14,168,21.54,3920.28
E07548,5,167,48.74,8383.28
E05513,16,155,27.22,4654.62
E05382,11,123,37.01,4959.34
E07320,5,166,26.91,4601.61
E09482,19,130,39.89,5943.61
E07571,12,156,43.55,7316.4
E04344,17,144,11.32,1822.52
E06863,16,169,33.15,6132.75
E00652,4,152,14.68,2290.08
E09743,17,174,18.76,3583.16
E00159,10,174,37.85,6964.4
E01847,5,120,41.05,5131.25
E05209,20,137,42.16,6619.12
E03829,2,160,28.89,4680.18
E09896,1,127,21.79,2789.12
E02788,19,121,41.1,5754.0
E06979,17,136,18.79,2874.87
E08490,7,148,25.1,3890.5
E00735,9,158,32.55,5435.85
E05552,7,166,19.45,3364.85
E08335,11,133,27.75,3996.0
E09189,9,180,26.01,4915.89
E03262,0,129,31.65,4082.85
E06103,8,166,43.31,7535.94
E00785,7,152,23.22,3691.98
E07845,15,175,10.87,2065.3
E08144,19,135,11.14,1715.56
E00291,4,125,27.19,3507.51
E06975,15,175,41.26,7839.4
E08117,5,169,46.82,8146.68
E08108,14,176,30.86,5863.4
E00795,18,144,23.0,3726.0
E08225,11,178,29.86,5643.54
E07292,5,150,16.92,2622.6
E05268,0,122,26.34,3213.48
E01233,1,129,38.4,4992.0
E02931,9,129,15.27,2107.26
E03994,1,148,34.72,5173.28
E09496,17,153,37.83,6431.1
E05853,6,132,29.74,4104.12
E02371,18,137,17.81,2760.55
E02303,2,136,44.16,6094.08
E04162,9,123,36.63,4835.16
E06411,11,151,15.6,2527.2
E02772,1,140,48.31,6811.71
E02359,15,178,34.11,6583.23
E01057,9,153,18.37,2975.94
E00804,2,152,43.91,6762.14
E07655,19,124,16.7,2388.1
E03646,6,125,10.89,1426.59
E02188,7,131,10.99,1516.62
E01136,1,155,26.2,4087.2
E00813,1,143,17.97,2587.68
E00461,8,156,28.69,4705.16
E08026,4,167,19.65,3360.15
E09629,10,180,46.16,8770.4
E09278,5,128,13.09,1740.97
E02574,4,176,15.42,2775.6
E09308,6,174,29.82,5367.6
E07827,2,158,11.43,1828.8
E03872,12,161,26.03,4503.19
E04487,2,126,33.15,4243.2
E00790,20,127,26.8,3939.6
E00473,10,176,23.98,4460.28
E01011,11,156,36.0,6012.0
E04793,2,150,48.06,7305.12
E03166,9,122,47.4,6209.4
E02845,7,155,36.46,5906.52
E01611,19,123,26.25,3727.5
E03488,20,144,35.82,5874.48
E00377,4,162,42.82,7108.12
E04335,20,146,16.94,2812.04
E05645,4,151,15.79,2447.45
E06338,8,122,22.43,2915.9
E00596,4,166,27.85,4734.5
E04649,8,142,19.23,2884.5
E07368,11,132,37.51,5363.93
E04666,13,141,36.92,5685.68
E00273,6,165,10.24,1751.04
E00001,2,164,37.86,6284.76
E03199,8,133,39.51,5570.91
E02404,14,174,15.25,2867.0
E01539,11,175,33.85,6296.1
E01486,3,167,21.14,3593.8
E00358,8,165,13.69,2368.37
E00104,7,153,15.24,2438.4
E02080,8,169,11.18,1978.86
E09307,13,148,38.13,6138.93
E06565,16,159,15.88,2779.0
E03272,6,126,12.61,1664.52
E02659,17,167,41.49,7634.16
E01276,4,153,49.15,7716.55
E04415,19,147,44.4,7370.4
E05959,6,166,17.54,3016.88
E03142,4,127,18.44,2415.64
E06088,2,142,34.97,5035.68
E02332,14,121,12.02,1622.7
E00195,18,180,11.17,2211.66
E00683,20,169,29.25,5528.25
E04010,6,133,13.47,1872.33
E04638,10,148,15.01,2371.58
E07830,12,149,10.71,1724.31
E02251,6,148,23.99,3694.46
E02629,17,150,42.52,7100.84
E09741,5,129,28.86,3867.24
E07882,6,175,46.64,8441.84
E06773,19,136,35.4,5487.0
E03778,16,164,37.54,6757.2
E07878,3,120,26.45,3253.35
E00464,20,143,44.36,7230.68
E08088,0,141,46.27,6524.07
E02659,11,165,41.49,7302.24
E01880,16,159,24.06,4210.5
E06672,12,163,32.95,5766.25
E02969,3,168,46.98,8033.58
E04267,13,142,36.88,5716.4
E02633,16,122,17.63,2432.94
E06371,16,137,23.68,3623.04
E05543,20,127,21.71,3191.37
E04120,5,177,29.57,5381.74
E03199,18,165,39.51,7230.33
E08555,4,157,37.0,5957.0
E08030,4,134,20.07,2769.66
E01143,16,158,49.65,8639.1
E08571,16,123,42.18,5863.02
E01204,17,165,36.32,6610.24
E09365,0,128,13.54,1733.12
E04482,5,125,16.81,2185.3
E01683,1,130,29.62,3880.22
E09196,5,159,25.25,4141.0
E09509,0,168,17.86,3000.48
E09018,7,141,29.11,4308.28
E01108,6,154,12.86,2057.6
E05307,18,139,48.33,7587.81
E06893,15,125,46.02,6442.8
E01575,3,140,21.54,3080.22
E07768,16,162,24.66,4389.48
E01887,1,151,39.05,5935.6
E07991,5,163,13.73,2306.64
E01310,5,165,31.95,5431.5
E05097,2,160,20.83,3374.46
E00616,17,169,16.07,2989.02
E00966,6,153,27.97,4447.23
E03105,9,164,23.7,4100.1
E03691,11,172,22.09,4042.47
E08172,5,179,15.55,2861.2
E00847,3,179,19.59,3565.38
E00513,3,122,46.9,5862.5
E06051,20,150,43.09,7325.3
E06595,3,170,15.34,2653.82
E08406,3,157,10.24,1638.4
E06985,14,175,40.54,7662.06
E04735,13,175,46.08,8663.04
E02391,8,178,11.24,2090.64
E03422,6,172,29.78,5300.84
E03242,17,171,15.75,2961.0
E09964,18,172,46.04,8747.6
E04483,5,168,38.18,6605.14
E07752,1,132,25.84,3436.72
E02202,1,146,42.8,6291.6
E04609,3,143,30.52,4455.92
E05919,16,162,26.31,4683.18
E03510,6,170,20.19,3553.44
E06087,13,141,38.22,5885.88
E01292,18,164,44.35,8071.7
E08769,10,154,15.65,2566.6
E03719,14,153,14.32,2391.44
E09204,8,130,47.84,6601.92
E07746,6,172,11.47,2041.66
E00685,20,177,20.57,4052.29
E07739,10,136,26.22,3828.12
E00741,1,145,40.76,5950.96
E07500,6,144,31.75,4762.5
E04068,3,130,44.71,5946.43
E05142,1,124,43.45,5431.25
E01660,16,180,25.6,5017.6
E09062,4,161,18.07,2981.55
E05452,6,178,21.82,4014.88
E06493,10,160,14.18,2410.6
E06264,11,169,13.82,2487.6
E08945,20,123,32.4,4633.2
E09632,7,126,34.46,4583.18
E04036,13,173,18.68,3474.48
E02785,5,150,48.1,7455.5
E08697,7,133,47.12,6596.8
E03825,15,133,22.53,3334.44
E02282,10,148,11.94,1886.52
E00004,5,122,32.05,4070.35
E00681,5,131,43.76,5951.36
E02350,12,165,15.08,2669.16
E04043,15,143,46.8,7394.4
E03698,0,150,34.92,5238.0
E09330,20,120,38.99,5458.6
E00345,5,161,20.95,3477.7
E01809,12,177,21.24,4014.36
E03329,12,153,25.76,4250.4
E09738,18,133,25.71,3882.21
E07530,14,131,28.33,4107.85
E02534,2,139,18.99,2677.59
E01792,4,180,20.35,3744.4
E08206,13,153,25.84,4289.44
E01027,16,171,24.05,4497.35
E08261,19,162,33.24,6016.44
E02245,9,124,14.39,1913.87
E01702,4,143,22.84,3357.48
E07131,13,160,21.97,3800.81
E03472,7,170,10.98,1943.46
E05697,15,168,25.65,4693.95
E01734,3,124,43.97,5584.19
E05726,20,126,46.16,6739.36
E06807,6,120,18.39,2317.14
E05888,11,130,22.7,3200.7
E08276,1,167,19.92,3346.56
E04700,12,162,16.93,2945.82
E05365,19,168,24.41,4564.67
E01298,5,122,20.46,2598.42
E02644,0,172,40.88,7031.36
E05797,14,143,19.93,3129.01
E00207,2,121,14.11,1735.53
E00112,2,144,24.17,3528.82
E04632,1,156,12.64,1984.48
E05713,14,121,36.06,4868.1
E08650,4,142,32.3,4715.8
E05998,16,135,29.43,4443.93
E08869,12,149,48.53,7813.33
E01579,4,169,35.99,6226.27
E00637,16,167,23.45,4291.35
E06145,1,132,32.17,4278.61
E08243,18,133,40.02,6043.02
E02014,11,131,33.98,4825.16
E03474,1,140,43.96,6198.36
E09189,20,176,26.01,5097.96
E03630,15,167,10.14,1845.48
E09222,7,135,29.91,4247.22
E05855,6,169,40.65,7113.75
E07870,19,136,46.92,7272.6
E02811,14,123,28.8,3945.6
E07412,10,175,18.86,3489.1
E04899,5,137,19.44,2760.48
E00364,4,142,18.62,2718.52
E03736,13,140,10.05,1537.65
E06212,18,137,30.44,4718.2
E02587,14,158,42.81,7363.32
E07107,2,130,33.98,4485.36
E02178,10,125,23.64,3191.4
E01997,12,155,39.27,6558.09
E03938,2,135,37.33,5114.21
E07178,13,173,36.25,6742.5
E09983,16,162,37.88,6742.64
E08099,5,157,17.46,2828.52
E06848,18,139,20.08,3152.56
E07663,9,161,14.81,2517.7
E00952,3,141,14.65,2109.6
E02763,15,164,18.25,3266.75
E08881,2,141,25.73,3679.39
E07009,7,131,47.57,6564.66
E05856,8,180,27.75,5217.0
E07841,3,146,45.99,6852.51
E07346,18,147,15.65,2582.25
E08475,18,128,30.1,4394.6
E04745,12,145,19.14,3004.98
E07405,9,126,26.56,3585.6
E01994,11,150,40.8,6568.8
E00905,2,126,48.7,6233.6
E05249,14,135,17.26,2571.74
E08836,18,124,25.0,3550.0
E01442,4,154,31.52,4980.16
E07039,18,149,23.38,3904.46
E08844,12,151,38.48,6272.24
E06256,1,180,35.2,6371.2
E04887,18,125,14.56,2082.08
E07695,18,167,44.12,8162.2
E03150,16,132,44.08,6523.84
E05222,10,145,35.42,5490.1
E00659,15,129,40.59,5844.96
E05228,16,166,15.07,2742.74
E01567,5,149,38.58,5941.32
E08312,16,122,17.8,2456.4
E01022,0,173,44.36,7674.28
E03321,1,159,45.25,7240.0
E00577,14,162,35.93,6323.68
E08950,19,178,36.78,7245.66
E03598,14,135,47.83,7126.67
E06697,20,163,39.45,7219.35
E04978,6,176,45.82,8339.24
E00322,8,143,29.24,4415.24
E09742,12,167,26.05,4662.95
E07957,13,180,41.91,8088.63
E08469,18,138,10.91,1701.96
E04667,7,158,46.38,7652.7
E04651,6,171,32.93,5828.61
E00127,18,122,20.3,2842.0
E04551,0,125,48.0,6000.0
E09435,2,166,10.48,1760.64
E04618,3,138,16.46,2320.86
E09739,6,135,44.25,6239.25
E06718,5,154,41.69,6628.71
E08226,1,167,40.24,6760.32
E09212,0,125,18.56,2320.0
E04638,20,136,15.01,2341.56
E02193,6,152,44.44,7021.52
E07851,19,156,34.18,5981.5
E08158,19,167,30.8,5728.8
E07788,2,120,15.8,1927.6
E01468,13,162,10.13,1772.75
E04871,0,133,36.71,4882.43
E04661,13,126,19.01,2642.39
E05575,13,156,13.12,2217.28
E03043,8,159,13.57,2266.19
E00146,9,143,40.14,6101.28
E02517,8,163,11.15,1906.65
E06482,6,155,32.53,5237.33
E04261,19,152,21.05,3599.55
E00720,5,149,11.09,1707.86
E01576,6,165,24.8,4240.8
E05854,14,144,26.54,4193.32
E00502,6,169,25.69,4495.75
E02685,1,158,16.58,2636.22
E08796,16,136,14.4,2188.8
E01075,17,168,20.15,3727.75
E06516,17,126,34.99,5003.57
E03016,11,130,18.17,2561.97
E05902,19,139,12.33,1948.14
E00198,0,144,39.79,5729.76
E02089,11,154,27.25,4496.25
E06589,13,149,49.07,7949.34
E07366,8,171,34.72,6214.88
E00830,3,125,46.73,5981.44
E01900,15,156,24.01,4105.71
E04521,5,126,21.3,2790.3
E04992,16,137,48.93,7486.29
E05232,3,174,18.4,3256.8
E04316,0,135,36.74,4959.9
E01315,14,163,42.13,7457.01
E02090,5,129,16.29,2182.86
E04785,9,156,38.78,6398.7
E08601,10,168,21.59,3843.02
E09947,16,179,42.62,8310.9
E04565,6,170,25.66,4516.16
E09773,17,148,18.23,3007.95
E02396,10,131,20.94,2952.54
E02476,8,148,28.09,4382.04
E08427,10,150,19.2,3072.0
E05409,18,132,14.88,2232.0
E01841,6,175,28.81,5214.61
E02362,15,120,13.07,1764.45
E07246,3,137,11.26,1576.4
E01588,1,131,37.73,4980.36
E06752,20,155,49.1,8592.5
E01346,12,142,43.16,6646.64
E00300,3,136,33.86,4706.54
E00734,11,134,23.54,3413.3
E05282,4,170,11.36,1976.64
E03953,13,168,19.42,3515.02
E03496,10,122,41.31,5452.92
E06856,3,131,25.57,3426.38
E03769,9,163,22.99,3954.28
E00140,18,140,31.91,5041.78
E01562,1,136,19.48,2668.76
E01283,12,123,31.71,4280.85
E00682,19,156,13.05,2283.75
E05531,16,164,32.59,5866.2
E07171,5,132,14.2,1945.4
E06420,12,168,22.34,4021.2
E01833,14,125,49.96,6944.44
E03981,17,171,30.88,5805.44
E00141,12,135,13.73,2018.31
E05969,16,144,39.99,6398.4
E09032,9,131,14.44,2021.6
E02105,1,163,42.0,6888.0
E09737,20,160,32.29,5812.2
E02681,18,151,14.67,2479.23
E09931,1,126,10.68,1356.36
E00831,13,150,22.46,3660.98
E01531,6,166,20.81,3579.32
E02224,8,124,28.09,3707.88
E06456,3,136,46.64,6482.96
E07162,4,169,39.9,6902.7
E09065,8,159,29.8,4976.6
E04262,4,134,30.59,4221.42
E05524,0,129,41.56,5361.24
E02632,16,161,40.9,7239.3
E09643,19,180,42.51,8459.49
E00659,7,145,40.59,6169.68
E08343,17,134,29.32,4427.32
E04718,3,135,28.64,3952.32
E05754,3,157,43.01,6881.6
E09271,9,132,23.2,3271.2
E05734,8,132,46.93,6570.2
E01171,13,172,10.78,1994.3
E00105,12,123,22.88,3088.8
E06294,17,172,32.9,6218.1
E09027,8,180,16.45,3092.6
E04362,6,176,20.03,3645.46
E07448,18,128,26.9,3927.4
E08021,2,142,29.48,4245.12
E05105,16,167,16.24,2971.92
E03666,19,123,22.32,3169.44
E08358,4,173,10.77,1906.29
E01407,14,149,28.27,4608.01
E09828,2,134,29.85,4059.6
E04654,20,146,36.94,6132.04
E01380,16,136,36.91,5610.32
E04799,2,149,41.57,6277.07
E03504,6,162,15.06,2530.08
E04891,19,151,13.24,2250.8
E02994,0,134,30.16,4041.44
E02686,18,163,26.16,4734.96
E00147,6,155,39.67,6386.87
E09459,0,165,23.35,3852.75
E08097,0,167,30.47,5088.49
E09251,15,154,23.84,4028.96
E01114,0,136,15.42,2097.12
E05705,4,142,22.38,3267.48
E03121,7,139,27.64,4035.44
E09954,19,131,21.01,3151.5
E05755,4,176,32.21,5797.8
E02622,1,171,18.36,3157.92
E09769,15,153,38.98,6548.64
E04675,2,159,30.18,4858.98
E04033,7,122,27.11,3497.19
E06536,6,148,32.52,5008.08
E08334,2,133,37.18,5019.3
E07911,15,148,43.84,7145.92
E04501,15,140,40.7,6308.5
E05040,18,160,19.88,3538.64
E07381,8,154,26.01,4213.62
E00560,16,165,19.94,3609.14
E09715,7,176,10.25,1875.75
E09575,14,151,42.74,7052.1
E01515,1,158,31.7,5040.3
E05047,13,127,26.05,3647.0
E09903,14,164,22.65,4031.7
E02850,18,160,11.18,1990.04
E07951,16,174,48.39,9194.1
E04229,1,150,37.89,5721.39
E03029,11,166,41.49,7343.73
E09212,5,156,18.56,2988.16
E05531,1,178,32.59,5833.61
E08324,12,120,26.9,3550.8
E06433,7,176,38.39,7025.37
E04985,11,180,23.53,4494.23
E07318,17,142,23.19,3687.21
E06406,18,137,20.18,3127.9
E06132,6,160,44.53,7391.98
E07843,13,140,34.34,5254.02
E06506,11,171,46.79,8515.78
E07660,13,135,11.68,1728.64
E09049,18,158,43.86,7719.36
E09658,14,161,43.46,7605.5
E00945,5,145,24.09,3613.5
E03013,12,126,18.49,2551.62
E07199,3,178,10.99,1989.19
E08245,18,164,34.15,6215.3
E05693,2,166,37.08,6229.44
E01213,16,166,24.34,4429.88
E01017,2,163,38.25,6311.25
E04025,17,137,13.5,2079.0
E01108,16,146,12.86,2083.32
E00663,3,140,19.11,2732.73
E01018,0,161,29.02,4672.22
E01765,5,176,26.24,4749.44
E08534,8,133,15.43,2175.63
E05626,7,163,30.58,5198.6
E01142,19,154,45.97,7952.81
E09880,3,162,44.29,7307.85
E04049,9,149,31.44,4967.52
E07865,6,160,48.59,8065.94
E05617,0,153,45.04,6891.12
E00688,17,139,27.74,4327.44
E02102,0,158,10.25,1619.5
E05207,13,178,42.81,8176.71
E07838,9,159,20.08,3373.44
E06298,9,138,21.17,3111.99
E00266,6,136,18.56,2635.52
E07011,15,126,32.22,4543.02
E09940,5,170,36.81,6441.75
E01176,9,150,29.82,4741.38
E09930,11,130,46.78,6595.98
E00586,7,179,38.63,7185.18
E00047,10,173,29.32,5365.56
E09047,8,126,27.7,3711.8
E02039,13,174,47.52,8886.24
E07071,10,129,31.77,4416.03
E04542,14,172,27.05,5031.3
E02695,4,140,12.48,1797.12
E09079,16,144,26.45,4232.0
E09814,16,145,38.67,6225.87
E06790,8,153,44.22,7119.42
E05119,9,127,49.75,6766.0
E06303,6,157,40.95,6674.85
E03661,19,174,31.74,6125.82
E07768,9,179,24.66,4636.08
E04845,18,149,24.11,4026.37
E06993,17,154,43.04,7359.84
E05709,13,123,39.22,5333.92
E04801,13,127,14.04,1965.6
E02146,18,154,47.9,8238.8
E06580,6,151,28.14,4417.98
E07322,3,139,14.98,2127.16
E09491,4,132,31.79,4323.44
E04126,16,124,48.67,6813.8
E06651,14,153,24.27,4053.09
E07742,13,133,37.25,5438.5
E06023,6,164,20.45,3476.5
E02040,13,132,35.02,5077.9
E01660,20,180,25.6,5120.0
E01543,8,124,21.12,2787.84
E01670,5,150,49.23,7630.65
E06378,20,149,28.58,4830.02
E03254,20,130,19.09,2863.5
E01669,12,168,32.45,5841.0
E08885,7,176,31.4,5746.2
E07256,4,151,28.97,4490.35
E09768,8,132,31.35,4389.0
E06297,2,154,33.12,5166.72
E06590,19,124,36.55,5226.65
E00617,14,137,21.94,3312.94
E05389,3,150,35.54,5437.62
E06170,13,122,34.56,4665.6
E07352,17,175,20.2,3878.4
E05175,16,122,12.73,1756.74
E01737,16,128,14.04,2021.76
E03696,1,128,21.83,2816.07
E07211,13,172,41.03,7590.55
E02225,20,121,25.0,3525.0
E09778,4,147,32.44,4898.44
E01785,10,164,28.2,4906.8
E09315,19,121,12.52,1752.8
E05005,6,170,29.73,5232.48
E00697,20,148,49.83,8371.44
E08955,19,172,47.38,9049.58
E02324,4,160,40.3,6609.2
E02031,3,122,32.7,4087.5
E02759,3,149,46.5,7068.0
E00173,3,149,44.38,6745.76
E06691,18,135,31.75,4857.75
E01323,5,141,10.73,1566.58
E00245,11,131,13.88,1970.96
E02519,12,132,38.96,5610.24
E02880,0,136,10.57,1437.52
E09970,1,157,25.82,4079.56
E06575,2,121,27.46,3377.58
E04605,11,177,21.4,4023.2
E09684,1,123,46.17,5725.08
E02058,18,167,20.07,3712.95
E04581,10,156,40.5,6723.0
E05658,9,137,13.75,2007.5
E06660,10,142,31.45,4780.4
E01663,16,139,45.33,7026.15
E02946,8,167,45.91,8034.25
E01157,11,146,13.63,2139.91
E05372,1,146,38.67,5684.49
E03529,10,176,13.68,2544.48
E06547,3,162,26.51,4374.15
E05071,3,146,34.47,5136.03
E09626,4,121,40.37,5046.25
E07081,5,140,42.56,6171.2
E00404,1,161,22.57,3656.34
E00349,18,146,45.29,7427.56
E06453,4,176,47.2,8496.0
E03063,1,170,42.69,7299.99
E05384,11,129,46.97,6575.8
E00003,16,165,19.07,3451.67
E08226,11,170,40.24,7283.44
E01145,2,169,37.64,6436.44
E00930,14,159,25.12,4345.76
E04073,16,140,15.79,2463.24
E07009,10,141,47.57,7183.07
E07281,20,134,35.12,5408.48
E08353,0,164,26.97,4423.08
E04077,6,122,37.03,4739.84
E00810,10,156,37.75,6266.5
E03463,13,176,33.39,6310.71
E07166,1,142,17.4,2488.2
E09008,1,124,39.24,4905.0
E05173,13,120,30.94,4115.02
E03175,2,147,19.87,2960.63
E09876,3,165,13.7,2301.6
E05988,6,150,31.51,4915.56
E01300,2,164,39.31,6525.46
E00615,18,151,11.27,1904.63
E08879,9,127,29.93,4070.48
E06022,8,151,17.29,2749.11
E08233,7,124,11.66,1527.46
E00042,10,175,14.62,2704.7
E07142,11,143,15.92,2451.68
E04479,20,120,14.65,2051.0
E08931,7,145,33.06,5025.12
E03919,3,131,10.39,1392.26
E02435,14,121,43.76,5907.6
E09698,6,134,13.85,1939.0
E02769,13,147,19.62,3139.2
E01067,2,172,49.67,8642.58
E08581,0,163,17.94,2924.22
E07717,16,167,14.46,2646.18
E01619,3,141,37.7,5428.8
E00291,3,127,27.19,3534.7
E01802,10,121,45.13,5912.03
E08428,13,153,28.07,4659.62
E07075,1,136,36.43,4990.91
E09570,5,148,46.95,7183.35
E04617,5,169,22.69,3948.06
E03672,20,153,10.23,1769.79
E08144,6,152,11.14,1760.12
E05531,4,177,32.59,5898.79
E03923,20,162,34.28,6238.96
E06089,2,120,32.81,4002.82
E06650,14,163,35.4,6265.8
E08902,1,143,19.13,2754.72
E07063,9,125,10.01,1341.34
E04238,6,151,15.51,2435.07
E04776,7,133,24.66,3452.4
E04483,2,146,38.18,5650.64
E08357,11,132,47.79,6833.97
E04420,9,147,16.05,2503.8
E09688,4,138,21.94,3115.48
E00583,2,174,39.33,6922.08
E02490,19,144,31.83,5188.29
E07657,6,145,22.91,3459.41
E04026,6,169,36.42,6373.5
E08243,16,174,40.02,7603.8
E03094,10,168,36.07,6420.46
E03942,4,148,10.27,1561.04
E01505,10,165,30.4,5320.0
E01358,19,125,19.25,2772.0
E08144,10,156,11.14,1849.24
E04408,4,145,16.98,2530.02
E09149,18,155,46.79,8094.67
E09694,2,160,36.35,5888.7
E07772,19,161,33.84,6091.2
E08060,11,120,33.48,4385.88
E02356,11,172,38.91,7120.53
E05304,6,146,42.41,6446.32
E08692,7,163,26.2,4454.0
E01815,15,151,19.81,3288.46
E04743,15,132,45.85,6739.95
E06961,6,165,42.6,7284.6
E03866,8,167,16.63,2910.25
E08602,7,157,25.99,4262.36
E02762,0,123,27.28,3355.44
E06483,1,128,38.82,5007.78
E04368,10,140,48.48,7272.0
E09560,8,180,36.26,6816.88
E01368,10,179,18.46,3488.94
E01063,11,141,35.09,5333.68
E09115,19,137,29.84,4655.04
E00253,5,173,38.62,6874.36
E01591,18,130,49.98,7397.04
E05097,16,163,20.83,3728.57
E07162,17,173,39.9,7581.0
E05240,16,139,43.6,6758.0
E06073,0,141,22.69,3199.29
E05869,7,132,44.65,6206.35
E07319,16,148,18.92,3102.88
E04671,3,145,44.36,6565.28
E06481,16,158,38.55,6707.7
E03460,15,160,45.29,7925.75
E02939,10,132,30.85,4380.7
E07343,7,125,49.65,6553.8
E02930,6,169,46.53,8142.75
E02915,8,170,21.0,3738.0
E07151,1,132,49.56,6591.48
E05896,16,166,33.17,6036.94
E02504,15,127,40.45,5743.9
E04849,12,154,15.3,2539.8
E02635,15,156,46.07,7877.97
E00729,19,146,21.15,3489.75
E05518,1,176,26.19,4635.63
E05547,12,175,47.38,8860.06
E00283,9,140,15.08,2246.92
E02407,12,140,42.96,6529.92
E09574,18,162,28.84,5191.2
E02277,0,125,12.82,1602.5
E04841,18,174,32.55,6249.6
E00105,14,174,22.88,4301.44
E00810,1,145,37.75,5511.5
E00214,11,177,41.53,7807.64
E01447,11,151,40.75,6601.5
E05891,0,144,42.75,6156.0
E06220,17,137,24.65,3796.1
E03094,0,170,36.07,6131.9
E02244,20,143,31.25,5093.75
E09871,19,145,18.09,2966.76
E00086,6,121,43.67,5546.09
E06892,7,166,33.77,5842.21
E02883,14,176,46.09,8757.1
E00564,11,143,31.08,4786.32
E07464,17,134,41.45,6258.95
E01088,8,174,47.94,8725.08
E03415,17,146,27.76,4524.88
E02015,20,153,41.01,7094.73
E05858,0,142,19.85,2818.7
E02023,10,132,15.84,2249.28
E06908,5,156,18.47,2973.67
E05307,17,155,48.33,8312.76
E06261,13,147,23.27,3723.2
E06343,2,142,40.78,5872.32
E02907,17,180,35.31,6956.07
E00370,5,127,37.76,4984.32
E00838,14,156,17.85,3034.5
E01560,12,171,31.83,5824.89
E03363,9,174,38.9,7118.7
E05322,2,130,30.87,4074.84
E00559,10,126,25.43,3458.48
E01799,2,150,38.5,5852.0
E01987,16,129,23.21,3365.45
E06488,6,173,23.91,4279.89
E00954,3,169,28.09,4831.48
E04704,16,129,47.57,6897.65
E00233,2,130,19.53,2577.96
E00810,3,170,37.75,6530.75
E01755,13,151,10.68,1751.52
E00470,12,167,34.51,6177.29
E00383,10,160,36.31,6172.7
E08205,11,149,35.04,5606.4
E09646,4,180,34.2,6292.8
E03832,11,135,27.62,4032.52
E06446,2,140,17.54,2490.68
E02131,9,178,20.97,3921.39
E03073,3,160,13.94,2272.22
E04401,4,149,40.64,6217.92
E06799,19,178,13.92,2742.24
E00179,15,121,25.98,3533.28
E00386,10,144,18.17,2798.18
E00229,17,135,22.55,3427.6
E02867,15,131,49.54,7232.84
E07250,16,174,49.95,9490.5
E09276,2,139,31.97,4507.77
E04887,7,170,14.56,2577.12
E08603,10,171,45.87,8302.47
E09069,13,151,20.08,3293.12
E04403,7,142,44.89,6688.61
E01850,6,128,47.21,6326.14
E09128,11,176,16.72,3126.64
E07562,13,136,47.29,7046.21
E09074,10,153,15.97,2603.11
E01703,12,159,24.41,4174.11
E01834,12,159,25.06,4285.26
E05617,16,136,45.04,6846.08
E05387,2,124,36.54,4604.04
E06446,9,128,17.54,2402.98
E05786,11,126,21.92,3003.04
E09597,2,169,41.85,7156.35
E01562,2,146,19.48,2883.04
E01767,11,170,20.51,3712.31
E09864,17,121,24.07,3321.66
E01387,15,151,32.66,5421.56
E08546,11,161,30.0,5160.0
E08798,11,153,28.85,4731.4
E03140,9,163,45.57,7838.04
E07641,6,176,48.87,8894.34
E08950,16,157,36.78,6362.94
E08781,0,172,18.51,3183.72
E04351,20,152,41.69,7170.68
E04750,15,127,27.43,3895.06
E04299,1,140,37.71,5317.11
E04316,8,149,36.74,5768.18
E07344,8,173,11.25,2036.25
E09006,7,166,37.16,6428.68
E01634,7,174,33.34,6034.54
E04524,17,177,37.21,7218.74
E00378,18,157,28.6,5005.0
E01890,18,127,21.61,3133.45
E03871,2,155,13.77,2161.89
E09582,19,132,38.18,5765.18
E04148,9,157,40.86,6782.76
E05571,12,137,39.88,5942.12
E02681,2,150,14.67,2229.84
